schoolid_cps,schoolname_cps,fullname_cps,schoolname2_cps,isbe_name_cps,street_number_cps,street_direction_cps,street_name_cps,city_cps,state_cps,zip_cps,cps_unit_cps,oracleid_cps,school_category_cps,community_area_number_cps,community_area_cps,geographicarea_cps,geographic_area_number_cps,cook_county_district_cps,census_block_cps,latitude_cps,longitude_cps,ncessch_num_cps,ncessch_cps,census_tract_cps
400032,Cics - Ellison,Chicago Intl Charter - Ralph Ellison,Cics - Ellison,Chicago International Charter,1817,W,80th St,Chicago,IL,60620,4911.0,66072,HS,71.0,Auburn Gresham,Auburn Gresham,5.0,3.0,170317105003002,41.7484098473,-87.6689802310999,170993003505,_170993003505,17031710500
400019,Bronzeville Lthouse Chtr Campus,Bronzeville Lighthouse Charter Elementary School,Bronzeville Lthouse Chtr Campus,Bronzeville Lighthouse Elem Chrtr,8,W,Root St,Chicago,IL,60609,3990.0,66421,ES,38.0,Grand Boulevard,Bronzeville,15.0,3.0,170313805001006,41.8192491733,-87.6266211796999,170993099983,_170993099983,17031380500
610056,Mason,Roswell B Mason Elementary School,Mason,Mason Elem School,4217,W,18th St,Chicago,IL,60623,4650.0,24381,ES,29.0,North Lawndale,North Lawndale,19.0,2.0,170312925004016,41.7165883935999,-87.5524468039999,170993000944,_170993000944,17031292500
609943,Gompers,Samuel Gompers Fine Arts Options ES,Gompers,Gompers Elem Fine Arts Opt School,12302,S,State St,Chicago,IL,60628,3570.0,23351,ES,53.0,West Pullman,Far South Side,22.0,5.0,170315305021000,41.7606146364,-87.6759288684,170993000796,_170993000796,17031530502
609955,Gresham,Walter Q Gresham Elementary School,Gresham,Gresham Elem School,8524,S,Green St,Chicago,IL,60620,3670.0,23451,ES,71.0,Auburn Gresham,Auburn Gresham,5.0,4.0,170317110002014,41.8296687010999,-87.671529053,170993000811,_170993000811,17031711000
400056,Noble Street Chtr - Rowe Clark,Noble Street Charter - Rowe-Clark Math & Sci Acad,Noble Street Chtr - Rowe Clark,Noble Street Charter High School,3645,W,Chicago Ave,Chicago,IL,60651,1933.0,66144,HS,23.0,Humboldt Park,Garfield - West Humboldt,20.0,1.0,170312315004004,41.8953896976999,-87.7180472999999,170993003479,_170993003479,17031231500
609707,Robeson HS,Paul Robeson High School,Robeson HS,Robeson High School,6835,S,Normal Blvd,Chicago,IL,60621,1320.0,46121,HS,68.0,Englewood,Englewood,4.0,3.0,170316812003013,41.8485592149,-87.7087423234,170993000967,_170993000967,17031681200
609912,Farnsworth,James B Farnsworth Elementary School,Farnsworth,Farnsworth Elem School,5414,N,Linder Ave,Chicago,IL,60630,3280.0,23161,ES,11.0,Jefferson Park,Sauganash,28.0,9.0,170311105012002,41.8315545761999,-87.6813469881,170993000764,_170993000764,17031110501
609727,Phillips HS,Wendell Phillips Academy High School,Phillips HS,Phillips Academy High School,244,E,Pershing Rd,Chicago,IL,60653,1510.0,46261,HS,35.0,Douglas,Bronzeville,15.0,3.0,170318396002013,41.6920111235999,-87.6656755724,170993001061,_170993001061,17031839600
609987,Hendricks,Thomas A Hendricks Elementary Community Academy,Hendricks,Hendricks Elem Community Academy,4316,S,Princeton Ave,Chicago,IL,60609,3930.0,31121,ES,37.0,Fuller Park,Bronzeville,15.0,2.0,170318355002009,41.8786920861999,-87.7358023949999,170993000817,_170993000817,17031835500
610062,Mcclellan,George B McClellan Elementary School,Mcclellan,Mcclellan Elem School,3527,S,Wallace St,Chicago,IL,60609,4710.0,24421,ES,60.0,Bridgeport,Bridgeport - Chinatown,18.0,11.0,170318399001000,41.9232041885,-87.6572507048,170993000952,_170993000952,17031839900
400049,Legacy Chtr Campus,Legacy Charter Elementary School,Legacy Chtr Campus,Legacy Elem Charter School,4217,W,18th St,Chicago,IL,60623,5870.0,67071,ES,29.0,North Lawndale,North Lawndale,19.0,2.0,170312925004016,41.8569071431,-87.7304697444999,170993005799,_170993005799,17031292500
610180,Smyth,John M Smyth Elementary School,Smyth,Smyth  J Elem School,1059,W,13th St,Chicago,IL,60608,5970.0,25411,ES,28.0,Near West Side,Near West,23.0,2.0,170312838001004,41.7169881774999,-87.5969684965999,170993001098,_170993001098,17031283800
610081,Sheridan,Mark Sheridan Elementary Math & Science Academy,Sheridan,Sheridan Elem Math & Science Acad,533,W,27th St,Chicago,IL,60616,4920.0,29201,ES,60.0,Bridgeport,Bridgeport - Chinatown,18.0,11.0,170318401001009,41.7843127030999,-87.6885859127999,170993001083,_170993001083,17031840100
610024,Cardenas,Lazaro Cardenas Elementary School,Cardenas,Cardenas Elem School,2345,S,Millard Ave,Chicago,IL,60623,4320.0,24051,ES,30.0,South Lawndale,Pilsen - Little Village,16.0,7.0,170313006001019,41.9045302028999,-87.714234223,170993001099,_170993001099,17031300600
400042,Ford Chtr HS,Henry Ford Academy Power House Charter HS,Ford Chtr HS,Ford Power House Charter HS,931,S,Homan Ave,Chicago,IL,60624,1165.0,67091,HS,29.0,North Lawndale,North Lawndale,19.0,2.0,170318430001001,41.8693119926999,-87.7105633272,170993005978,_170993005978,17031843000
610002,Hoyne,Thomas Hoyne Elementary School,Hoyne,Hoyne Elem School,8905,S,Crandon Ave,Chicago,IL,60617,4080.0,23871,ES,48.0,Calumet Heights,South Shore,11.0,4.0,170314804001002,41.7938150868999,-87.6497960333999,170993000864,_170993000864,17031480400
610561,Crane Medical Prep,Richard T Crane Medical Preparatory HS,Crane Medical Prep,,2245,W,Jackson Blvd,Chicago,IL,60612,9621.0,46641,HS,28.0,Near West Side,Near West,23.0,2.0,170318380001026,41.7537492041999,-87.707381987,,_,17031838000
610369,"Jackson, M",Mahalia Jackson Elementary School,"Jackson, M",Jackson  M Elem School,917,W,88th St,Chicago,IL,60620,8090.0,26651,ES,71.0,Auburn Gresham,Auburn Gresham,5.0,4.0,170317114002018,41.8779781522,-87.7663342624999,170993001091,_170993001091,17031711400
610216,Walsh,John A Walsh Elementary School,Walsh,Walsh Elem School,2015,S,Peoria St,Chicago,IL,60608,6320.0,25731,ES,31.0,Lower West Side,Pilsen - Little Village,16.0,7.0,170313103001034,41.7734783216999,-87.6009814581999,170993001136,_170993001136,17031310300
610529,Ogden HS,Ogden International High School,Ogden HS,Ogden Int High School,1250,W,Erie St,Chicago,IL,60622,8083.0,24731,HS,24.0,West Town,Near North,10.0,8.0,170312432001011,41.893528,87.65941,170993006093,_170993006093,17031243200
609925,Kellman,Joseph Kellman Corporate Community ES,Kellman,Kellman Corporate Community Elem,751,S,Sacramento Blvd,Chicago,IL,60612,3410.0,23251,ES,27.0,East Garfield Park,Garfield - West Humboldt,20.0,2.0,170312718001007,41.9204833931,-87.7582128207999,170993000760,_170993000760,17031271800
400055,Noble Street Chtr - Rauner,Noble Street Charter - Rauner College Prep,Noble Street Chtr - Rauner,Noble Street Charter High School,1337,W,Ohio,Chicago,IL,60642,1932.0,66143,HS,24.0,West Town,Near North,10.0,1.0,170312434003006,41.8924524492,-87.6608595527,170993003479,_170993003479,17031243400
610092,Nash,Henry H Nash Elementary School,Nash,Nash Elem School,4837,W,Erie St,Chicago,IL,60644,5050.0,24641,ES,25.0,Austin,Austin,25.0,1.0,170312517001041,41.7985350753,-87.5933770745999,170993000985,_170993000985,17031251700
609797,Beidler,Jacob Beidler Elementary School,Beidler,Beidler Elem School,3151,W,Walnut St,Chicago,IL,60612,2250.0,22211,ES,27.0,East Garfield Park,Garfield - West Humboldt,20.0,1.0,170318371001011,41.8678117612,-87.7704542241,170993000603,_170993000603,17031837100
609885,Dewey,Dewey Elementary Academy of Fine Arts,Dewey,Dewey Elem Academy of Fine Arts,5415,S,Union Ave,Chicago,IL,60609,3030.0,22951,ES,61.0,New City,Englewood,4.0,2.0,170318438002023,41.7624907514,-87.6233079426999,170993000706,_170993000706,17031843800
609971,Harvard,John Harvard Elementary School of Excellence,Harvard,Harvard Elem School,7525,S,Harvard,Chicago,IL,60620,3800.0,23581,ES,69.0,Greater Grand Crossing,Auburn Gresham,5.0,3.0,170316912001001,41.9148156862,-87.7239678615,170993000830,_170993000830,17031691200
609867,Cooper,Peter Cooper Elementary Dual Language Academy,Cooper,Cooper Elem Dual Language Academy,1624,W,19th St,Chicago,IL,60608,2890.0,22831,ES,31.0,Lower West Side,Pilsen - Little Village,16.0,7.0,170313108002005,42.0170874948999,-87.6777257186,170993000676,_170993000676,17031310800
609791,Bass,Perkins Bass Elementary School,Bass,Bass Elem School,1140,W,66th St,Chicago,IL,60621,2180.0,22161,ES,68.0,Englewood,Englewood,4.0,2.0,170316810001011,41.9325112439,-87.7393516116,170993000590,_170993000590,17031681000
609809,Brentano,Lorenz Brentano Math & Science Academy ES,Brentano,Brentano Elem Math & Science Acad,2723,N,Fairfield Ave,Chicago,IL,60647,2370.0,22311,ES,22.0,Logan Square,Logan,9.0,8.0,170312203001006,41.753429756,-87.7087305671,170993000617,_170993000617,17031220300
610088,Mozart,Wolfgang A Mozart Elementary School,Mozart,Mozart Elem School,2200,N,Hamlin Ave,Chicago,IL,60647,5000.0,24611,ES,22.0,Logan Square,Logan,9.0,8.0,170312209021018,41.7019527765,-87.647615879,170993000979,_170993000979,17031220902
609898,Eberhart,John F Eberhart Elementary School,Eberhart,Eberhart Elem School,3400,W,65th Pl,Chicago,IL,60629,3140.0,23041,ES,66.0,Chicago Lawn,Chicago Lawn,8.0,7.0,170316605003000,41.9159412364999,-87.6744954435,170993000739,_170993000739,17031660500
609676,Dunbar HS,Paul Laurence Dunbar Career Academy High School,Dunbar HS,Dunbar Vocational Career Acad HS,3000,S,King Dr,Chicago,IL,60616,1030.0,53021,HS,35.0,Douglas,Bronzeville,15.0,3.0,170318392001005,41.8875163594999,-87.702165851,170993000588,_170993000588,17031839200
609781,Attucks,Crispus Attucks Elementary School,Attucks,Attucks Elem School,5055,S,State St,Chicago,IL,60615,2100.0,31021,ES,38.0,Grand Boulevard,Bronzeville,15.0,3.0,170313818001010,42.0101225919,-87.6844396327,170993000645,_170993000645,17031381800
400157,Noble Street Chtr - Baker College Prep,Noble Street Charter Orange HS,Noble Street Chtr - Baker College Prep,,2710,E,89th St,Chicago,IL,60617,9614.0,,HS,46.0,South Chicago,South Shore,11.0,4.0,170314606001016,41.7337060934999,-87.5577592350999,,_,17031460600
609988,Henry,Patrick Henry Elementary School,Henry,Henry Elem School,4250,N,Saint Louis Ave,Chicago,IL,60618,3940.0,23731,ES,16.0,Irving Park,Albany Irving,27.0,8.0,170311605012017,41.7905918224999,-87.6718506456,170993000844,_170993000844,17031160501
610502,Marine Military HS,Marine Military Math and Science Academy,Marine Military HS,Marine Military Academy HS,145,S,Campbell Ave,Chicago,IL,60612,1085.0,49151,HS,28.0,Near West Side,Near West,23.0,1.0,170312808001010,41.8641432816,-87.7020776091,170993099985,_170993099985,17031280800
400149,Uno Chtr - Soccer Academy,UNO Soccer Academy High School,Uno Chtr - Soccer Academy,,5025,S,St Louis Ave,Chicago,IL,60632,9640.0,,HS,63.0,Gage Park,McKinley Park,17.0,7.0,170316303002004,41.8017620743,-87.7110616587,,_,17031630300
610191,Stone,Stone Elementary Scholastic Academy,Stone,Stone Elem Scholastic Academy,6239,N,Leavitt St,Chicago,IL,60659,6070.0,29291,ES,2.0,West Ridge,Ravenswood,30.0,10.0,170310209011000,41.7471076026999,-87.7316290538,170993001105,_170993001105,17031020901
610271,Jensen,Jensen Elementary Scholastic Academy,Jensen,Jensen Elem Scholastic Academy,3030,W,Harrison St,Chicago,IL,60612,6920.0,29341,ES,27.0,East Garfield Park,Garfield - West Humboldt,20.0,2.0,170312712001038,41.7401830131,-87.6012110333,170993000875,_170993000875,17031271200
609917,Fernwood,Fernwood Elementary School,Fernwood,Fernwood Elem School,10041,S,Union Ave,Chicago,IL,60628,3330.0,23201,ES,73.0,Washington Heights,Far South Side,22.0,5.0,170317305003005,41.935785391,-87.7492938896999,170993000770,_170993000770,17031730500
400044,Kipp Ascend Chtr Campus,KIPP Ascend Academy Charter Elementary School,Kipp Ascend Chtr Campus,Kipp Ascend Elem Charter School,1616,S,Avers Ave,Chicago,IL,60623,7810.0,66261,ES,29.0,North Lawndale,North Lawndale,19.0,2.0,170312924001002,41.8583871238,-87.7212629729999,170993005683,_170993005683,17031292400
,Chicago Collegiate Chtr School,Chicago Charter Collegiate HS,Chicago Collegiate Chtr School,,11816,S,Indiana Ave,Chicago,IL,60628,9618.0,,ES,53.0,West Pullman,Far South Side,22.0,5.0,170315301002022,41.9741306203,-87.6598817725,,_,17031530100
609769,"Graham,r HS",Ray Graham Training Center High School,"Graham,r HS",Graham  R Training Center,2347,S,Wabash Ave,Chicago,IL,60616,1950.0,49101,HS,33.0,Near South Side,Loop,1.0,3.0,170318410001028,41.9603631728,-87.7646999295999,170993001076,_170993001076,17031841000
609850,Greeley,Horace Greeley Elementary School,Greeley,Greeley Elem School,832,W,Sheridan Rd,Chicago,IL,60613,2730.0,22661,ES,6.0,Lake View,Lincoln Park,29.0,10.0,170318321003007,41.6573775278,-87.6064739047999,170993000805,_170993000805,17031832100
609774,Alcott ES,Louisa May Alcott Elementary School,Alcott ES,Alcott Elem School,2625,N,Orchard St,Chicago,IL,60614,2040.0,22041,ES,7.0,Lincoln Park,Lincoln Park,29.0,10.0,170310702001011,41.6987389279,-87.532939427,170993000804,_170993000804,17031070200
400104,Instituto Acad Chtr Health,Instituto Health Sciences Career Academy HS,Instituto Acad Chtr Health,Instituto Health Science Acad HS,2520,S,Western Ave,Chicago,IL,60608,8026.0,63131,HS,31.0,Lower West Side,Pilsen - Little Village,16.0,2.0,170318413002016,41.8459653309,-87.68554722,,_,17031841300
400028,Cics - Prairie,Chicago Intl Charter - Prairie,Cics - Prairie,Chicago International Charter,11530,S,Prairie Ave,Chicago,IL,60628,4220.0,66161,ES,53.0,West Pullman,Far South Side,22.0,5.0,170315301001015,41.6844332328999,-87.616851775,170993003505,_170993003505,17031530100
609859,Clinton,DeWitt Clinton Elementary School,Clinton,Clinton Elem School,6110,N,Fairfield Ave,Chicago,IL,60659,2810.0,22751,ES,2.0,West Ridge,Ravenswood,30.0,10.0,170310208022006,41.6545581863,-87.5446501887,170993000664,_170993000664,17031020802
400047,Learn Chtr - Campbell,LEARN Charter ES - Charles and Dorothy Campbell,Learn Chtr - Campbell,Learn Elem Charter School,212,S,Francisco Ave,Chicago,IL,60612,8072.0,66562,ES,27.0,East Garfield Park,Garfield - West Humboldt,20.0,2.0,170318370001007,41.877861125,-87.6987020079999,170993004270,_170993004270,17031837000
610145,Reinberg,Peter A Reinberg Elementary School,Reinberg,Reinberg Elem School,3425,N,Major Ave,Chicago,IL,60634,5600.0,25111,ES,15.0,Portage Park,Albany Irving,27.0,12.0,170311512001011,41.8041463539999,-87.6049248366999,170993001055,_170993001055,17031151200
609981,Hearst,Phobe Apperson Hearst Elementary School,Hearst,Hearst Elem School,4640,S,Lamon Ave,Chicago,IL,60638,3890.0,23671,ES,56.0,Garfield Ridge,MDW,7.0,11.0,170315602003024,41.7075301817,-87.6046595946999,170993000836,_170993000836,17031560200
400011,"Locke, A Chtr",Alain Locke Charter Elementary Academy,"Locke, A Chtr",Locke  A Elem Charter Academy,3141,W,Jackson Blvd,Chicago,IL,60612,4730.0,66151,ES,27.0,East Garfield Park,Garfield - West Humboldt,20.0,2.0,170312712001023,41.8772757921,-87.7052350035999,170993003564,_170993003564,17031271200
610539,Camras,Marvin Camras Elementary School,Camras,Camras Elementary School,3000,N,Mango Ave,Chicago,IL,60634,8600.0,22691,ES,19.0,Belmont Cragin,Belmont Cragin,26.0,12.0,170311904021030,41.9213167949,-87.7658172998,,_,17031190402
609903,Edwards,Richard Edwards Elementary School,Edwards,Edwards Elem School,4815,S,Karlov Ave,Chicago,IL,60632,3200.0,23081,ES,57.0,Archer Heights,McKinley Park,17.0,11.0,170315703001016,41.9994135064999,-87.7618598507,170993000744,_170993000744,17031570300
609691,North-grand HS,North-Grand High School,North-grand HS,North-Grand High School,4338,W,Wabansia Ave,Chicago,IL,60639,1140.0,46431,HS,23.0,Humboldt Park,Humboldt Park,21.0,8.0,170312305002003,41.9015461529999,-87.6344637275999,170993005074,_170993005074,17031230500
400066,Perspectives Chtr - Iit,Perspectives Charter - IIT Math & Science Academy,Perspectives Chtr - Iit,Perspectives Charter High School,3663,S,Wabash Ave,Chicago,IL,60653,1964.0,66056,HS,35.0,Douglas,Bronzeville,15.0,3.0,170313514001017,41.8277834128999,-87.6248244054,170993003450,_170993003450,17031351400
400144,Yccs Chtr - Westside Holistic,YCCS-Westside Holistic Leadership Academy HS,Yccs Chtr - Westside Holistic,Youth Connections Charter HS,4909,W,Division St,Chicago,IL,60651,9604.0,66628,HS,25.0,Austin,Austin,25.0,1.0,170312511001000,41.9022674726999,-87.7488106939999,170993003473,_170993003473,17031251100
609725,Morgan Park HS,Morgan Park High School,Morgan Park HS,Morgan Park High School,1744,W,Pryor Ave,Chicago,IL,60643,1490.0,46251,HS,75.0,Morgan Park,Beverly,3.0,5.0,170317505003002,41.8784166475999,-87.7080494805999,170993001002,_170993001002,17031750500
609693,Westinghouse HS,George Westinghouse College Prep,Westinghouse HS,Westinghouse High School,3223,W,Franklin Blvd,Chicago,IL,60624,1160.0,53071,HS,23.0,Humboldt Park,Garfield - West Humboldt,20.0,1.0,170318367001031,41.9116462562,-87.7352368523,170993000798,_170993000798,17031836700
610167,Seward,William H Seward Communication Arts Academy ES,Seward,Seward Elem Communication Arts Ac,4600,S,Hermitage Ave,Chicago,IL,60609,5820.0,25301,ES,61.0,New City,McKinley Park,17.0,7.0,170316104001015,42.0169190693999,-87.8141958175,170993001080,_170993001080,17031610400
400115,Catalyst Chtr - Maria,Catalyst-Maria Charter School,Catalyst Chtr - Maria,Catalyst Maria Charter School,6727,S,California Ave,Chicago,IL,60629,9032.0,66433,ES,66.0,Chicago Lawn,Chicago Lawn,8.0,2.0,170316609003001,41.7709914514,-87.6931119781,,_,17031660900
609997,Holmes,Oliver Wendell Holmes Elementary School,Holmes,Holmes Elem School,955,W,Garfield Blvd,Chicago,IL,60621,4030.0,23831,ES,68.0,Englewood,Englewood,4.0,2.0,170318347002001,41.9836721371,-87.7791598271,170993000861,_170993000861,17031834700
610193,New Sullivan,William K New Sullivan Elementary School,New Sullivan,Sullivan Elem School,8331,S,Mackinaw,Chicago,IL,60617,6100.0,25541,ES,46.0,South Chicago,South Shore,11.0,4.0,170314602001001,41.9953581505,-87.6848295525,170993001116,_170993001116,17031460200
610276,Mollison,Irvin C Mollison Elementary School,Mollison,Mollison Elem School,4415,S,Dr Martin L King Jr Dr,Chicago,IL,60653,6950.0,26251,ES,38.0,Grand Boulevard,Bronzeville,15.0,3.0,170318360001004,41.8737875077,-87.7022406164,170993000966,_170993000966,17031836000
609739,Washington HS,George Washington High School,Washington HS,Washington  G High School,3535,E,114th St,Chicago,IL,60617,1630.0,46331,HS,52.0,East Side,Far East Side,2.0,4.0,170315206001060,41.9731844483,-87.7134230181,170993001189,_170993001189,17031520600
610557,Pathways Education HS,Pathways in Education,Pathways Education HS,Pathways in Education HS,3270,W,87th St,Chicago,IL,60652,8687.0,66301,HS,70.0,Ashburn,Ashburn,6.0,3.0,170317004023025,41.8685484458,-87.6649682523,170993006178,_170993006178,17031700402
609869,Langford,Anna R. Langford Community Academy,Langford,Langford A Elem School,6010,S,Throop St,Chicago,IL,60636,2900.0,22841,ES,67.0,West Englewood,Englewood,4.0,2.0,170316709002004,41.955553803,-87.6837285462,170993001217,_170993001217,17031670900
610396,Tarkington,Tarkington School of Excellence ES,Tarkington,Tarkington Elem School,3330,W,71st St,Chicago,IL,60629,7160.0,26791,ES,66.0,Chicago Lawn,Chicago Lawn,8.0,11.0,170316609003011,41.8360356836,-87.7341216358999,170993005803,_170993005803,17031660900
400098,Noble Street Chtr - Muchin,Noble Street Charter - Muchin College Prep,Noble Street Chtr - Muchin,Noble Street Charter High School,1,N,State St,Chicago,IL,60602,8079.0,66573,HS,32.0,Loop,Loop,1.0,2.0,170313201001017,41.8820856510999,-87.6277411126,170993003479,_170993003479,17031320100
400153,Uno Chtr - Immaculate Conception,UNO Charter 15 ES,Uno Chtr - Immaculate Conception,,4420,S,Fairfield Ave,Chicago,IL,60632,9610.0,,ES,58.0,Brighton Park,McKinley Park,17.0,7.0,170315806004012,41.8131100186,-87.6932017108999,,_,17031580600
610297,School Of Leadrshp HS,High School of Leadership at South Shore,School Of Leadrshp HS,School of Leadership High School,7627,S,Constance Ave,Chicago,IL,60649,7230.0,55081,HS,43.0,South Shore,South Shore,11.0,4.0,170318342002012,41.8788263693,-87.7246619234,170993005665,_170993005665,17031834200
610392,World Language HS,World Language Academy High School,World Language HS,World Language High School,3120,S,Kostner Ave,Chicago,IL,60623,4460.0,52011,HS,30.0,South Lawndale,Pilsen - Little Village,16.0,7.0,170318305001006,41.9890331928,-87.6651879968,170993005788,_170993005788,17031830500
610111,Palmer,John Palmer Elementary School,Palmer,Palmer Elem School,5051,N,Kenneth Ave,Chicago,IL,60630,5260.0,24821,ES,14.0,Albany Park,Albany Irving,27.0,12.0,170311404004006,41.7428493855,-87.7057857222,170993001017,_170993001017,17031140400
610244,Clark HS,Michele Clark Academic Prep Magnet High School,Clark HS,Clark Acad Prep Magnet High Schl,5101,W,Harrison St,Chicago,IL,60644,6620.0,41051,HS,25.0,Austin,Austin,25.0,2.0,170318314001006,41.8023431427,-87.6721697288,170993001210,_170993001210,17031831400
609815,Bouchet,Edward A Bouchet Math & Science Academy ES,Bouchet,Bouchet Elem Math & Science Acad,7355,S,Jeffery Blvd,Chicago,IL,60649,2430.0,22371,ES,43.0,South Shore,South Shore,11.0,3.0,170314308001014,41.8829974809999,-87.6706456816999,170993000623,_170993000623,17031430800
400060,Asian Human Services Chtr - Passages,Asian Human Services - Passages Charter School,Asian Human Services Chtr - Passages,Passages Elem Charter School,1643,W,Bryn Mawr Ave,Chicago,IL,60660,6850.0,66191,ES,77.0,Edgewater,Ravenswood,30.0,12.0,170310309001002,41.9833988715,-87.6711611724,170993005682,_170993005682,17031030900
609880,Decatur,Stephen Decatur Classical Elementary School,Decatur,Decatur Classical Elem School,7030,N,Sacramento Ave,Chicago,IL,60645,2990.0,29031,ES,2.0,West Ridge,Ravenswood,30.0,13.0,170310203011000,41.8218241804,-87.7002013065,170993000692,_170993000692,17031020301
609908,Esmond,Esmond Elementary School,Esmond,Esmond Elem School,1865,W,Montvale,Chicago,IL,60643,3250.0,23131,ES,75.0,Morgan Park,Beverly,3.0,5.0,170317505003023,41.8855286527,-87.7666260797,170993000753,_170993000753,17031750500
609821,Burnham,Burnham Elementary Inclusive Academy,Burnham,Burnham Elem Inclusive Academy,9928,S,Crandon Ave,Chicago,IL,60617,2480.0,22432,ES,51.0,South Deering,Far East Side,2.0,4.0,170315103004012,41.7967601153999,-87.6161038592999,170993000633,_170993000633,17031510300
609813,Brownell,Charles S Brownell Elementary School,Brownell,Brownell Elem School,6741,S,Michigan Ave,Chicago,IL,60637,2410.0,22361,ES,69.0,Greater Grand Crossing,Chatham,12.0,2.0,170316904004001,41.6997265279999,-87.5620476155,170993000622,_170993000622,17031690400
610245,Douglass HS,Frederick A Douglass Academy High School,Douglass HS,Douglass Academy High School,543,N,Waller Ave,Chicago,IL,60644,6630.0,41061,HS,25.0,Austin,Austin,25.0,1.0,170312514002006,41.9599836093999,-87.6497859233,170993005789,_170993005789,17031251400
609994,Hibbard,William G Hibbard Elementary School,Hibbard,Hibbard Elem School,3244,W,Ainslie St,Chicago,IL,60625,4000.0,23801,ES,14.0,Albany Park,Albany Irving,27.0,12.0,170311402001007,41.8623096504,-87.7182564019,170993000854,_170993000854,17031140200
609692,Simeon HS,Neal F Simeon Career Academy High School,Simeon HS,Simeon Career Academy High School,8147,S,Vincennes Ave,Chicago,IL,60620,1150.0,53061,HS,44.0,Chatham,Auburn Gresham,5.0,4.0,170318424003036,41.8028808659,-87.6623145150999,170993000758,_170993000758,17031842400
400058,Nth Lawndale Chtr - Christiana,North Lawndale College Prep Charter - Christiana,Nth Lawndale Chtr - Christiana,North Lawndale Charter HS,1616,S,Spaulding Ave,Chicago,IL,60623,1105.0,66091,HS,29.0,North Lawndale,North Lawndale,19.0,2.0,170318415002021,41.8585191307,-87.7079522422999,170993003474,_170993003474,17031841500
609941,Randolph,Asa Philip Randolph Elementary School,Randolph,Randolph Elem School,7316,S,Hoyne Ave,Chicago,IL,60636,3550.0,29111,ES,67.0,West Englewood,Englewood,4.0,3.0,170316720004008,41.8370377183999,-87.7186957209,170993000769,_170993000769,17031672000
610574,"Mandela, W",Winnie Mandela High School,"Mandela, W",,,,,Chicago,IL,60649,9639.0,,HS,43.0,South Shore,South Shore,11.0,4.0,170314312001026,41.7520153166,-87.5759196738,,_,17031431200
610394,Uplift HS,Uplift Community High School,Uplift HS,Uplift Community High School,900,W,Wilson Ave,Chicago,IL,60640,2210.0,26861,HS,3.0,Uptown,Ravenswood,30.0,10.0,170310315013003,41.7820414043,-87.6716251948,170993005787,_170993005787,17031031501
609849,Cassell,George F Cassell Elementary School,Cassell,Cassell Elem School,11314,S,Spaulding Ave,Chicago,IL,60655,2720.0,22651,ES,74.0,Mount Greenwood,Beverly,3.0,11.0,170317404002002,41.6537295317,-87.5995172413,170993000655,_170993000655,17031740400
400036,Chicago Virtual Chtr Campus HS,Chicago Virtual Charter High School,Chicago Virtual Chtr Campus HS,Chicago Virtual Elem Charter Schl,38,S,Peoria St,Chicago,IL,60607,7700.0,66481,HS,28.0,Near West Side,Near West,23.0,2.0,170318331001005,41.8805508689999,-87.6497357788999,170993099984,_170993099984,17031833100
609964,Hamline,John H Hamline Elementary School,Hamline,Hamline Elem School,4747,S,Bishop St,Chicago,IL,60609,3740.0,23511,ES,61.0,New City,McKinley Park,17.0,7.0,170316112001002,41.7437550054999,-87.5518251674999,170993000823,_170993000823,17031611200
610009,Galileo,Galileo Math & Science Scholastic Academy ES,Galileo,Galileo Elem Math & Sci Schol Acd,820,S,Carpenter St,Chicago,IL,60607,4160.0,29141,ES,28.0,Near West Side,Near West,23.0,2.0,170318333001032,41.8605451761999,-87.7317780215,170993005548,_170993005548,17031833300
610022,Kilmer,Joyce Kilmer Elementary School,Kilmer,Kilmer Elem School,6700,N,Greenview Ave,Chicago,IL,60626,4300.0,24021,ES,1.0,Rogers Park,Ravenswood,30.0,10.0,170310106001015,41.7764532854,-87.6408553706999,170993000886,_170993000886,17031010600
610132,Poe,Edgar Allan Poe Elementary Classical School,Poe,Poe Elem Classical School,10538,S,Langley Ave,Chicago,IL,60628,5460.0,29261,ES,50.0,Pullman,Far South Side,22.0,4.0,170315002002014,41.7403127991,-87.6078902626999,170993000888,_170993000888,17031500200
610034,Lawndale,Lawndale Elementary Community Academy,Lawndale,Lawndale Elem Community Academy,3500,W,Douglas Blvd,Chicago,IL,60623,4430.0,31161,ES,29.0,North Lawndale,North Lawndale,19.0,2.0,170312912002006,41.7192645080999,-87.6524996522,170993000907,_170993000907,17031291200
400092,Cics - Lloyd Bond,Chicago Intl Charter - Lloyd Bond,Cics - Lloyd Bond,Chicago International Charter,13300,S,Langley Ave,Chicago,IL,60827,8049.0,66076,ES,54.0,Riverdale,Far South Side,22.0,5.0,170315401011002,41.6536675747999,-87.6050029272,170993003505,_170993003505,17031540101
610122,Peirce,Helen Peirce International Studies ES,Peirce,Peirce Elem Intl Studies School,1423,W,Bryn Mawr Ave,Chicago,IL,60660,5360.0,24891,ES,77.0,Edgewater,Ravenswood,30.0,10.0,170310308001009,41.787871535,-87.7192154677999,170993001027,_170993001027,17031030800
