School ID,School Name,ncessch,school_id,school_name,leaid,latitude,longitude,census_tract,college_enroll_pct,salaries_crdc,free_or_reduced_price_lunch,teachers_certified_fte_crdc,counselors_fte_crdc,law_enforcement_fte_crdc,enrl_AP_crdc,FY 2017 Ending Budget,food_stamps,above_pov_rate,internet_rate,emp_rate_25_64,median_earnings,ds_pm_pred
609740,WELLS HS,170993001192,1192,Wells Community Academy High School,1709930,41.899153,-87.668346,17031242100,0.509,81550.84210526316,0.9131578947368421,0.075,0.005263157894736842,0.0,0.25263157894736843,13562.3,0.05282112845138055,93.9,95.49819927971188,96.6,55991,70.5677
609705,FENGER HS,170993000792,792,Fenger Academy High School,1709930,41.689552,-87.637839,17031491200,0.49,117423.00961538461,0.9482071713147411,0.05179282868525897,0.00398406374501992,0.0,0.0,14989.908366533864,0.30547550432276654,72.6,69.88472622478386,80.2,24266,68.6833
610334,RABY HS,170993005075,5075,Raby High School,1709930,41.8858,-87.715382,17031836800,0.485,73872.92063492064,1.0,0.08333333333333333,0.0026455026455026454,0.0,0.0,14107.896825396825,0.6164529914529915,40.3,50.0,90.0,18250,71.3527
609682,RICHARDS HS,170993000718,718,Richards Career Academy High School,1709930,41.802843,-87.662097,17031611200,0.47600000000000003,93593.4140625,0.9815668202764977,0.07373271889400922,0.004608294930875576,0.0,0.0,15327.267281105991,0.3403954802259887,57.8,53.53107344632768,85.9,16722,70.8346
609712,HIRSCH HS,170993000879,879,Hirsch Metropolitan High School,1709930,41.753954,-87.601929,17031691500,0.469,86566.82816666666,0.9854014598540146,0.08759124087591241,0.0072992700729927005,0.0,0.0072992700729927005,26613.656934306568,0.5134443021766966,62.9,48.52752880921895,74.8,23819,69.0189
609762,JULIAN HS,170993000895,895,Julian High School,1709930,41.70605,-87.654396,17031730700,0.469,84755.29054054055,0.9689922480620154,0.07170542635658915,0.003875968992248062,0.0,0.18023255813953487,16621.79651162791,0.34916201117318435,73.3,71.22905027932961,89.1,31094,69.4628
609704,FARRAGUT HS,170993000788,788,Farragut Career Academy High School,1709930,41.849562,-87.708282,17031300800,0.465,78744.34745762713,0.9945054945054945,0.08104395604395605,0.0027472527472527475,0.0013736263736263737,0.023351648351648352,13808.898351648351,0.48957388939256574,58.0,48.6854034451496,93.9,18619,71.6803
609674,CHICAGO VOCATIONAL HS,170993000943,943,Chicago Vocational Career Academy High School,1709930,41.737729,-87.572866,17031450300,0.452,89315.68867924529,0.9397727272727273,0.060227272727272727,0.004545454545454545,0.0,0.06136363636363636,12539.702272727272,0.2615723732549596,83.8,66.20132255694342,84.7,30176,68.5325
609735,TILDEN HS,170993001161,1161,Tilden Career Communty Academy High School,1709930,41.807504,-87.642518,17031843800,0.436,87208.08695652174,0.9516129032258065,0.09274193548387097,0.004032258064516129,0.0,0.036290322580645164,18056.572580645163,0.326984126984127,76.1,70.15873015873015,79.9,31976,69.5665
609722,MANLEY HS,170993001125,1125,Manley Career Academy High School,1709930,41.870762,-87.700024,17031271800,0.41700000000000004,100432.69791666667,0.9210526315789473,0.10526315789473684,0.008771929824561403,0.0,0.14912280701754385,27445.5,0.4835680751173709,26.3,52.11267605633802,86.3,17400,71.8863
609709,GAGE PARK HS,170993000809,809,Gage Park High School,1709930,41.79102,-87.689367,17031835100,0.409,79679.69270833333,0.9969604863221885,0.0729483282674772,0.00303951367781155,0.0,0.16109422492401215,19507.23404255319,0.33086053412462907,77.3,69.58456973293768,80.2,23046,70.4769
609716,KELVYN PARK HS,170993000923,923,Kelvyn Park High School,1709930,41.92744,-87.736051,17031200200,0.409,79107.53968253969,0.9778270509977827,0.06984478935698447,0.0033259423503325942,0.0,0.12416851441241686,14058.70066518847,0.28132832080200504,80.3,65.6641604010025,96.6,24766,72.47149999999999
610518,AUSTIN CCA HS,170993005984,5984,Austin College and Career Academy High School,1709930,41.884832,-87.762933,17031251900,0.381,88901.92763157895,0.9680365296803652,0.0867579908675799,0.0045662100456621,0.0,0.1324200913242009,18113.109589041094,0.45534041224234856,52.3,50.15615240474703,74.4,19353,72.3149
610323,BOWEN HS,170993005072,5072,Bowen High School,1709930,41.734303,-87.557463,17031460600,0.358,95561.29166666667,0.9259259259259259,0.0707070707070707,0.003367003367003367,0.0,0.22895622895622897,17067.367003367002,0.29577464788732394,83.2,60.281690140845065,80.4,20642,68.0181
610245,DOUGLASS HS,170993005789,5789,Douglass Academy High School,1709930,41.890188,-87.767076,17031251400,0.326,120330.23611111111,0.9702970297029703,0.0891089108910891,0.009900990099009901,0.0,0.0,25479.9900990099,0.2967289719626168,71.8,46.43691588785047,89.1,28578,73.02120000000001
610386,PEACE AND EDUCATION HS,170993002596,2596,Peace and Education Coalition High School,1709930,41.80356,-87.667611,17031611300,0.245,47938.10256410256,0.875,0.1875,0.019230769230769232,0.0,0.0,28418.43269230769,0.30218446601941745,71.1,52.30582524271845,83.0,21069,71.0059
400147,CAMELOT - EXCEL HS,170993006219,6219,Chicago Excel Academy High School,1709930,41.69194,-87.654321,17031750600,0.22699999999999998,175204.27272727274,0.9233333333333333,0.03666666666666667,0.004933333333333333,0.0,0.0,10009.796666666667,0.3667218543046358,66.3,57.615894039735096,86.8,24271,68.7926
609766,VAUGHN HS,170993001018,1018,Vaughn Occupational High School,1709930,41.960243,-87.764367,17031150300,0.10800000000000001,84482.24038461539,0.8,0.11304347826086956,0.004347826086956522,0.004347826086956522,0.0,22209.86086956522,0.08726178535606821,86.8,79.839518555667,95.9,45327,72.4476
609769,GRAHAM HS,170993001076,1076,Graham  R Training Center,1709930,41.849534,-87.624985,17031841000,0.045,81359.875,0.9322033898305084,0.15254237288135594,0.00847457627118644,0.01694915254237288,0.0,34915.08474576271,0.15606936416184972,77.6,86.89788053949904,94.5,77750,69.2768
609748,YORK HS,170993000693,693,York Alternative High School,1709930,41.843173,-87.695803,17031843500,0.031,32789.140625,0.9523809523809523,0.19047619047619047,0.004761904761904762,0.0,0.0,34928.4,0.24,70.6,56.00000000000001,91.5,19324,70.92099999999999
609745,SOUTHSIDE HS,170993005305,5305,Southside Occupational Academy High School,1709930,41.759709,-87.676316,17031672000,0.0,83572.75373134328,0.9107806691449815,0.12453531598513011,0.0037174721189591076,0.0,0.0,26854.899628252788,0.33927056827820185,79.6,56.14927905004241,75.1,26992,70.7116
609783,JEFFERSON HS,170993000894,894,Jefferson Alternative High School,1709930,41.867671,-87.681435,17031838200,0.0,32217.522222222222,0.786046511627907,0.20930232558139536,0.004651162790697674,0.0,0.0,35792.71627906977,0.1075,61.9,72.25,91.0,7686,70.9809
