name,food_stamps,median_earnings,state,county,tract
"Census Tract 5015.02, St. Clair County, Illinois",155,35577,17,163,501502
"Census Tract 5018, St. Clair County, Illinois",444,26746,17,163,501800
"Census Tract 5021, St. Clair County, Illinois",171,23080,17,163,502100
"Census Tract 5024.01, St. Clair County, Illinois",285,15905,17,163,502401
"Census Tract 5026.03, St. Clair County, Illinois",438,23252,17,163,502603
"Census Tract 5033.04, St. Clair County, Illinois",224,32593,17,163,503304
"Census Tract 5040.02, St. Clair County, Illinois",309,36185,17,163,504002
"Census Tract 5043.51, St. Clair County, Illinois",129,39097,17,163,504351
"Census Tract 3206, Cook County, Illinois",75,63071,17,031,320600
"Census Tract 3504, Cook County, Illinois",526,10528,17,031,350400
"Census Tract 8048.10, Cook County, Illinois",225,37565,17,031,804810
"Census Tract 8049.01, Cook County, Illinois",68,50438,17,031,804901
"Census Tract 8053.01, Cook County, Illinois",128,37069,17,031,805301
"Census Tract 8053.02, Cook County, Illinois",142,42994,17,031,805302
"Census Tract 8054.02, Cook County, Illinois",60,36464,17,031,805402
"Census Tract 8063, Cook County, Illinois",50,40610,17,031,806300
"Census Tract 8071, Cook County, Illinois",33,53333,17,031,807100
"Census Tract 8082, Cook County, Illinois",162,32392,17,031,808200
"Census Tract 8085, Cook County, Illinois",51,39227,17,031,808500
"Census Tract 8129, Cook County, Illinois",130,56504,17,031,812900
"Census Tract 8131, Cook County, Illinois",119,53380,17,031,813100
"Census Tract 8132, Cook County, Illinois",123,54176,17,031,813200
"Census Tract 8134, Cook County, Illinois",533,24624,17,031,813400
"Census Tract 8141, Cook County, Illinois",304,22279,17,031,814100
"Census Tract 2916, Cook County, Illinois",50,25054,17,031,291600
"Census Tract 2924, Cook County, Illinois",249,21570,17,031,292400
"Census Tract 3011, Cook County, Illinois",367,21376,17,031,301100
"Census Tract 3016, Cook County, Illinois",558,23608,17,031,301600
"Census Tract 3103, Cook County, Illinois",126,29510,17,031,310300
"Census Tract 3201, Cook County, Illinois",0,82180,17,031,320100
"Census Tract 3301, Cook County, Illinois",922,71472,17,031,330100
"Census Tract 103, Cook County, Illinois",518,32787,17,031,010300
"Census Tract 508, Cook County, Illinois",19,61250,17,031,050800
"Census Tract 509, Cook County, Illinois",0,52443,17,031,050900
"Census Tract 511, Cook County, Illinois",6,61813,17,031,051100
"Census Tract 4903, Cook County, Illinois",214,29329,17,031,490300
"Census Tract 4907, Cook County, Illinois",326,24219,17,031,490700
"Census Tract 8444.01, DuPage County, Illinois",31,62689,17,043,844401
"Census Tract 8400, DuPage County, Illinois",45,23936,17,043,840000
"Census Tract 8401.01, DuPage County, Illinois",218,29968,17,043,840101
"Census Tract 8457.02, DuPage County, Illinois",25,55102,17,043,845702
"Census Tract 8461.03, DuPage County, Illinois",161,45036,17,043,846103
"Census Tract 8462.01, DuPage County, Illinois",142,46928,17,043,846201
"Census Tract 8462.02, DuPage County, Illinois",108,48047,17,043,846202
"Census Tract 8462.05, DuPage County, Illinois",68,53681,17,043,846205
"Census Tract 8465.04, DuPage County, Illinois",121,32083,17,043,846504
"Census Tract 8406, DuPage County, Illinois",78,60195,17,043,840600
"Census Tract 8411.04, DuPage County, Illinois",39,29473,17,043,841104
"Census Tract 8411.08, DuPage County, Illinois",173,35917,17,043,841108
"Census Tract 8412.05, DuPage County, Illinois",100,33362,17,043,841205
"Census Tract 8414.01, DuPage County, Illinois",55,36644,17,043,841401
"Census Tract 8415.01, DuPage County, Illinois",252,24219,17,043,841501
"Census Tract 8426.05, DuPage County, Illinois",48,49063,17,043,842605
"Census Tract 8427.04, DuPage County, Illinois",251,33134,17,043,842704
"Census Tract 8434, DuPage County, Illinois",94,41619,17,043,843400
"Census Tract 8443.01, DuPage County, Illinois",57,52299,17,043,844301
"Census Tract 8453, DuPage County, Illinois",11,98000,17,043,845300
"Census Tract 8444.02, DuPage County, Illinois",94,46375,17,043,844402
"Census Tract 8446.01, DuPage County, Illinois",43,52018,17,043,844601
"Census Tract 9539, Hancock County, Illinois",106,28182,17,067,953900
"Census Tract 9540, Hancock County, Illinois",94,33882,17,067,954000
"Census Tract 31, Sangamon County, Illinois",48,51362,17,167,003100
"Census Tract 32.01, Sangamon County, Illinois",106,51737,17,167,003201
"Census Tract 36.01, Sangamon County, Illinois",10,36771,17,167,003601
"Census Tract 19, Sangamon County, Illinois",442,24551,17,167,001900
"Census Tract 2.01, Sangamon County, Illinois",94,37241,17,167,000201
"Census Tract 16, Sangamon County, Illinois",701,19225,17,167,001600
"Census Tract 25, Sangamon County, Illinois",524,27255,17,167,002500
"Census Tract 102, Jersey County, Illinois",129,38212,17,083,010200
"Census Tract 9546, Putnam County, Illinois",90,35855,17,155,954600
"Census Tract 9545, Putnam County, Illinois",73,36486,17,155,954500
"Census Tract 9716, De Witt County, Illinois",107,37254,17,039,971600
"Census Tract 9714, De Witt County, Illinois",170,32581,17,039,971400
"Census Tract 9715, De Witt County, Illinois",125,34688,17,039,971500
"Census Tract 9717, De Witt County, Illinois",171,27148,17,039,971700
"Census Tract 9718, De Witt County, Illinois",398,27137,17,039,971800
"Census Tract 9508, Fayette County, Illinois",249,30905,17,051,950800
"Census Tract 9506, Fayette County, Illinois",105,23080,17,051,950600
"Census Tract 9510, Fayette County, Illinois",99,33594,17,051,951000
"Census Tract 9505, Fayette County, Illinois",190,23125,17,051,950500
"Census Tract 9509, Fayette County, Illinois",260,25117,17,051,950900
"Census Tract 9511, Fayette County, Illinois",240,29531,17,051,951100
"Census Tract 2519, Cook County, Illinois",729,19353,17,031,251900
"Census Tract 8211.01, Cook County, Illinois",207,33105,17,031,821101
"Census Tract 8202.02, Cook County, Illinois",231,25705,17,031,820202
"Census Tract 8203, Cook County, Illinois",318,31560,17,031,820300
"Census Tract 8211.02, Cook County, Illinois",241,31066,17,031,821102
"Census Tract 8213, Cook County, Illinois",509,26863,17,031,821300
"Census Tract 2605, Cook County, Illinois",252,29375,17,031,260500
"Census Tract 407, Franklin County, Illinois",392,23734,17,055,040700
"Census Tract 402, Franklin County, Illinois",175,31010,17,055,040200
"Census Tract 411, Franklin County, Illinois",401,23725,17,055,041100
"Census Tract 9734, Henderson County, Illinois",54,29490,17,071,973400
"Census Tract 9733, Henderson County, Illinois",111,25478,17,071,973300
"Census Tract 9735, Henderson County, Illinois",146,27388,17,071,973500
"Census Tract 102, McDonough County, Illinois",80,30587,17,109,010200
"Census Tract 109, McDonough County, Illinois",349,18298,17,109,010900
"Census Tract 110, McDonough County, Illinois",119,31438,17,109,011000
"Census Tract 104, McDonough County, Illinois",214,8774,17,109,010400
"Census Tract 106, McDonough County, Illinois",184,27313,17,109,010600
"Census Tract 101, McDonough County, Illinois",247,29675,17,109,010100
"Census Tract 107, McDonough County, Illinois",276,36158,17,109,010700
"Census Tract 103, McDonough County, Illinois",34,31835,17,109,010300
"Census Tract 111, McDonough County, Illinois",169,22354,17,109,011100
"Census Tract 105, McDonough County, Illinois",11,2674,17,109,010500
"Census Tract 8701.01, McHenry County, Illinois",233,32321,17,111,870101
"Census Tract 8706.06, McHenry County, Illinois",293,30427,17,111,870606
"Census Tract 8707.04, McHenry County, Illinois",113,33262,17,111,870704
"Census Tract 8708.12, McHenry County, Illinois",149,36549,17,111,870812
"Census Tract 8710.03, McHenry County, Illinois",101,39682,17,111,871003
"Census Tract 8711.04, McHenry County, Illinois",140,50862,17,111,871104
"Census Tract 8712.02, McHenry County, Illinois",328,33329,17,111,871202
"Census Tract 8712.05, McHenry County, Illinois",91,40378,17,111,871205
"Census Tract 8713.04, McHenry County, Illinois",43,42775,17,111,871304
"Census Tract 8706.05, McHenry County, Illinois",138,36806,17,111,870605
"Census Tract 8707.03, McHenry County, Illinois",46,46399,17,111,870703
"Census Tract 8712.01, McHenry County, Illinois",111,43727,17,111,871201
"Census Tract 8704.02, McHenry County, Illinois",363,26211,17,111,870402
"Census Tract 8706.04, McHenry County, Illinois",146,37517,17,111,870604
"Census Tract 8708.10, McHenry County, Illinois",131,40956,17,111,870810
"Census Tract 8503.02, Kane County, Illinois",174,30565,17,089,850302
"Census Tract 8518.01, Kane County, Illinois",374,40269,17,089,851801
"Census Tract 8523, Kane County, Illinois",89,37500,17,089,852300
"Census Tract 8524.01, Kane County, Illinois",69,50800,17,089,852401
"Census Tract 8526.01, Kane County, Illinois",119,40774,17,089,852601
"Census Tract 8533, Kane County, Illinois",301,28272,17,089,853300
"Census Tract 8544, Kane County, Illinois",1278,31678,17,089,854400
"Census Tract 8258.02, Cook County, Illinois",653,24672,17,031,825802
"Census Tract 8276, Cook County, Illinois",348,31306,17,031,827600
"Census Tract 8278.05, Cook County, Illinois",55,34048,17,031,827805
"Census Tract 8282.01, Cook County, Illinois",279,36635,17,031,828201
"Census Tract 8096, Cook County, Illinois",166,36319,17,031,809600
"Census Tract 8104, Cook County, Illinois",44,56593,17,031,810400
"Census Tract 8106, Cook County, Illinois",107,37396,17,031,810600
"Census Tract 8109, Cook County, Illinois",183,32829,17,031,810900
"Census Tract 8113.01, Cook County, Illinois",116,33086,17,031,811301
"Census Tract 8113.02, Cook County, Illinois",269,27334,17,031,811302
"Census Tract 8121, Cook County, Illinois",53,60910,17,031,812100
"Census Tract 8135, Cook County, Illinois",440,25842,17,031,813500
"Census Tract 8136, Cook County, Illinois",371,25609,17,031,813600
"Census Tract 8182, Cook County, Illinois",139,41559,17,031,818200
"Census Tract 8189, Cook County, Illinois",70,45436,17,031,818900
"Census Tract 2804, Cook County, Illinois",320,28788,17,031,280400
"Census Tract 2922, Cook County, Illinois",554,19505,17,031,292200
"Census Tract 3005, Cook County, Illinois",213,21239,17,031,300500
"Census Tract 3006, Cook County, Illinois",241,20906,17,031,300600
"Census Tract 3107, Cook County, Illinois",75,22589,17,031,310700
"Census Tract 8520.02, Kane County, Illinois",180,40542,17,089,852002
"Census Tract 8525, Kane County, Illinois",82,47917,17,089,852500
"Census Tract 8529.04, Kane County, Illinois",215,20992,17,089,852904
"Census Tract 8541, Kane County, Illinois",401,22266,17,089,854100
"Census Tract 8545.01, Kane County, Illinois",126,53755,17,089,854501
"Census Tract 8507.01, Kane County, Illinois",338,44661,17,089,850701
"Census Tract 8520.03, Kane County, Illinois",0,57216,17,089,852003
"Census Tract 8524.02, Kane County, Illinois",10,52170,17,089,852402
"Census Tract 8502.01, Kane County, Illinois",192,26764,17,089,850201
"Census Tract 32.02, Sangamon County, Illinois",72,41750,17,167,003202
"Census Tract 36.02, Sangamon County, Illinois",43,49085,17,167,003602
"Census Tract 1, Sangamon County, Illinois",264,29408,17,167,000100
"Census Tract 4, Sangamon County, Illinois",256,26296,17,167,000400
"Census Tract 18, Sangamon County, Illinois",206,30000,17,167,001800
"Census Tract 32.03, Sangamon County, Illinois",133,46549,17,167,003203
"Census Tract 33, Sangamon County, Illinois",131,34855,17,167,003300
"Census Tract 2.02, Sangamon County, Illinois",396,23307,17,167,000202
"Census Tract 5.01, Sangamon County, Illinois",32,37645,17,167,000501
"Census Tract 7, Sangamon County, Illinois",243,26364,17,167,000700
"Census Tract 12, Sangamon County, Illinois",147,31913,17,167,001200
"Census Tract 14, Sangamon County, Illinois",186,38646,17,167,001400
"Census Tract 15, Sangamon County, Illinois",118,16125,17,167,001500
"Census Tract 20, Sangamon County, Illinois",52,52561,17,167,002000
"Census Tract 36.03, Sangamon County, Illinois",17,55015,17,167,003603
"Census Tract 3, Sangamon County, Illinois",248,26848,17,167,000300
"Census Tract 7, Champaign County, Illinois",293,20307,17,019,000700
"Census Tract 12.04, Champaign County, Illinois",22,62097,17,019,001204
"Census Tract 14, Champaign County, Illinois",57,6718,17,019,001400
"Census Tract 11, Coles County, Illinois",372,28125,17,029,001100
"Census Tract 9, Coles County, Illinois",136,39176,17,029,000900
"Census Tract 5801, Cook County, Illinois",175,21390,17,031,580100
"Census Tract 5806, Cook County, Illinois",291,26296,17,031,580600
"Census Tract 8046.07, Cook County, Illinois",179,42917,17,031,804607
"Census Tract 8047.09, Cook County, Illinois",173,34703,17,031,804709
"Census Tract 8050.01, Cook County, Illinois",54,52363,17,031,805001
"Census Tract 8051.10, Cook County, Illinois",121,51347,17,031,805110
"Census Tract 8052.01, Cook County, Illinois",53,34919,17,031,805201
"Census Tract 8052.02, Cook County, Illinois",69,42296,17,031,805202
"Census Tract 8302.02, Cook County, Illinois",109,53848,17,031,830202
"Census Tract 8284.02, Cook County, Illinois",280,41201,17,031,828402
"Census Tract 8286.01, Cook County, Illinois",67,41795,17,031,828601
"Census Tract 8300.03, Cook County, Illinois",174,36926,17,031,830003
"Census Tract 8301, Cook County, Illinois",192,34132,17,031,830100
"Census Tract 8303, Cook County, Illinois",654,30503,17,031,830300
"Census Tract 6403, Cook County, Illinois",165,40241,17,031,640300
"Census Tract 6505, Cook County, Illinois",185,32864,17,031,650500
"Census Tract 6704, Cook County, Illinois",294,21949,17,031,670400
"Census Tract 6809, Cook County, Illinois",762,24858,17,031,680900
"Census Tract 6811, Cook County, Illinois",580,21214,17,031,681100
"Census Tract 6813, Cook County, Illinois",314,17031,17,031,681300
"Census Tract 6904, Cook County, Illinois",444,16792,17,031,690400
"Census Tract 7002, Cook County, Illinois",277,30476,17,031,700200
"Census Tract 7115, Cook County, Illinois",341,21263,17,031,711500
"Census Tract 7306, Cook County, Illinois",254,31500,17,031,730600
"Census Tract 7402, Cook County, Illinois",88,40208,17,031,740200
"Census Tract 7501, Cook County, Illinois",334,27363,17,031,750100
"Census Tract 7502, Cook County, Illinois",125,54401,17,031,750200
"Census Tract 7503, Cook County, Illinois",35,59514,17,031,750300
"Census Tract 7504, Cook County, Illinois",38,47375,17,031,750400
"Census Tract 7705, Cook County, Illinois",182,25995,17,031,770500
"Census Tract 8004, Cook County, Illinois",0,125170,17,031,800400
"Census Tract 9515, Bond County, Illinois",148,32632,17,005,951500
"Census Tract 101, Boone County, Illinois",733,24247,17,007,010100
"Census Tract 102, Boone County, Illinois",294,26881,17,007,010200
"Census Tract 104, Boone County, Illinois",122,31250,17,007,010400
"Census Tract 105, Boone County, Illinois",158,46677,17,007,010500
"Census Tract 103, Boone County, Illinois",414,27826,17,007,010300
"Census Tract 9650, Bureau County, Illinois",238,28672,17,011,965000
"Census Tract 9652, Bureau County, Illinois",262,31089,17,011,965200
"Census Tract 9649, Bureau County, Illinois",144,24308,17,011,964900
"Census Tract 8202.01, Cook County, Illinois",108,60742,17,031,820201
"Census Tract 8212, Cook County, Illinois",460,25942,17,031,821200
"Census Tract 8216, Cook County, Illinois",197,35938,17,031,821600
"Census Tract 8217, Cook County, Illinois",103,50975,17,031,821700
"Census Tract 8221.02, Cook County, Illinois",117,31162,17,031,822102
"Census Tract 2226, Cook County, Illinois",57,38237,17,031,222600
"Census Tract 2308, Cook County, Illinois",69,28173,17,031,230800
"Census Tract 2407, Cook County, Illinois",64,40765,17,031,240700
"Census Tract 2410, Cook County, Illinois",201,35000,17,031,241000
"Census Tract 2411, Cook County, Illinois",276,41032,17,031,241100
"Census Tract 2420, Cook County, Illinois",411,43016,17,031,242000
"Census Tract 2421, Cook County, Illinois",88,55991,17,031,242100
"Census Tract 2506, Cook County, Illinois",275,24874,17,031,250600
"Census Tract 2511, Cook County, Illinois",686,20387,17,031,251100
