,NAME,pov_rate,tot_hhld,tot_hhld_int,unemp_rate_25_64,state,county,tract,internet_rate,emp_rate_25_64,above_pov_rate
2702,"Census Tract 7005.02, Cook County, Illinois",3.7,1054,875,12.1,17,031,700502,83.01707779886148,87.9,96.3
2703,"Census Tract 7302.01, Cook County, Illinois",28.4,2326,1383,14.1,17,031,730201,59.458297506448844,85.9,71.6
2704,"Census Tract 7302.02, Cook County, Illinois",13.1,1092,783,22.7,17,031,730202,71.7032967032967,77.3,86.9
2705,"Census Tract 7608.01, Cook County, Illinois",11.0,2124,1734,6.2,17,031,760801,81.63841807909604,93.8,89.0
2706,"Census Tract 7608.02, Cook County, Illinois",12.1,1119,797,7.2,17,031,760802,71.2243074173369,92.8,87.9
2707,"Census Tract 7608.03, Cook County, Illinois",19.6,2772,2108,9.5,17,031,760803,76.04617604617604,90.5,80.4
2708,"Census Tract 7702.01, Cook County, Illinois",7.9,2787,2343,8.1,17,031,770201,84.06889128094726,91.9,92.1
2709,"Census Tract 7702.02, Cook County, Illinois",4.6,2145,1835,5.3,17,031,770202,85.54778554778555,94.7,95.4
2710,"Census Tract 7706.01, Cook County, Illinois",15.8,1057,912,4.9,17,031,770601,86.28192999053927,95.1,84.2
2711,"Census Tract 8461.05, DuPage County, Illinois",4.7,1273,1201,4.5,17,043,846105,94.344069128044,95.5,95.3
2712,"Census Tract 8461.06, DuPage County, Illinois",2.3,1592,1504,6.3,17,043,846106,94.47236180904522,93.7,97.7
2713,"Census Tract 8462.08, DuPage County, Illinois",0.9,1208,1150,3.2,17,043,846208,95.19867549668875,96.8,99.1
2714,"Census Tract 8462.09, DuPage County, Illinois",3.1,1259,1074,4.6,17,043,846209,85.30579825258141,95.4,96.9
2715,"Census Tract 8463.08, DuPage County, Illinois",8.4,1389,1161,0.5,17,043,846308,83.58531317494601,99.5,91.6
2716,"Census Tract 8413.24, DuPage County, Illinois",3.4,900,888,2.1,17,043,841324,98.66666666666667,97.9,96.6
2717,"Census Tract 8413.25, DuPage County, Illinois",2.3,2053,1857,2.6,17,043,841325,90.45299561617146,97.4,97.7
2718,"Census Tract 8413.26, DuPage County, Illinois",1.1,1130,1092,3.5,17,043,841326,96.63716814159292,96.5,98.9
2719,"Census Tract 8413.27, DuPage County, Illinois",1.6,1419,1370,4.0,17,043,841327,96.54686398872445,96.0,98.4
2720,"Census Tract 8414.03, DuPage County, Illinois",4.0,1535,1381,2.7,17,043,841403,89.96742671009773,97.3,96.0
2721,"Census Tract 8414.04, DuPage County, Illinois",3.9,1245,1032,3.9,17,043,841404,82.89156626506025,96.1,96.1
2722,"Census Tract 8415.03, DuPage County, Illinois",11.6,923,762,2.8,17,043,841503,82.55687973997833,97.2,88.4
2723,"Census Tract 8415.04, DuPage County, Illinois",20.2,1033,762,4.0,17,043,841504,73.76573088092934,96.0,79.8
2724,"Census Tract 8416.04, DuPage County, Illinois",9.2,1402,1308,4.1,17,043,841604,93.29529243937232,95.9,90.8
2725,"Census Tract 8416.05, DuPage County, Illinois",6.6,1341,1037,1.7,17,043,841605,77.3303504847129,98.3,93.4
2726,"Census Tract 8416.06, DuPage County, Illinois",4.8,940,887,6.3,17,043,841606,94.36170212765957,93.7,95.2
2727,"Census Tract 8416.07, DuPage County, Illinois",6.4,1643,1490,5.0,17,043,841607,90.68776628119294,95.0,93.6
2728,"Census Tract 8417.03, DuPage County, Illinois",11.9,3336,2676,6.3,17,043,841703,80.2158273381295,93.7,88.1
2729,"Census Tract 8417.04, DuPage County, Illinois",7.5,1439,1302,4.0,17,043,841704,90.47949965253649,96.0,92.5
2730,"Census Tract 8417.05, DuPage County, Illinois",8.8,2149,1908,4.6,17,043,841705,88.78548161935784,95.4,91.2
2731,"Census Tract 8417.06, DuPage County, Illinois",8.1,1534,1233,8.6,17,043,841706,80.3780964797914,91.4,91.9
2732,"Census Tract 8419.01, DuPage County, Illinois",0.4,817,766,5.4,17,043,841901,93.7576499388005,94.6,99.6
2733,"Census Tract 8419.02, DuPage County, Illinois",8.4,771,696,4.9,17,043,841902,90.27237354085604,95.1,91.6
2734,"Census Tract 9636, LaSalle County, Illinois",9.6,1302,1155,3.1,17,099,963600,88.70967741935483,96.9,90.4
2735,"Census Tract 9637, LaSalle County, Illinois",16.6,1995,1555,5.8,17,099,963700,77.94486215538848,94.2,83.4
2736,"Census Tract 9638, LaSalle County, Illinois",21.2,1741,1413,6.0,17,099,963800,81.16025272831706,94.0,78.8
2737,"Census Tract 9639, LaSalle County, Illinois",13.7,2186,1632,8.1,17,099,963900,74.65690759377858,91.9,86.3
2738,"Census Tract 9640, LaSalle County, Illinois",4.6,1030,811,5.9,17,099,964000,78.73786407766991,94.1,95.4
2739,"Census Tract 9641, LaSalle County, Illinois",10.1,1623,1227,4.4,17,099,964100,75.6007393715342,95.6,89.9
2740,"Census Tract 9642, LaSalle County, Illinois",18.4,984,702,8.0,17,099,964200,71.34146341463415,92.0,81.6
2741,"Census Tract 9643, LaSalle County, Illinois",37.1,1195,818,17.2,17,099,964300,68.45188284518828,82.8,62.9
2742,"Census Tract 1505.01, Cook County, Illinois",6.5,1432,1180,8.5,17,031,150501,82.40223463687151,91.5,93.5
2743,"Census Tract 1505.02, Cook County, Illinois",17.0,1506,1156,8.2,17,031,150502,76.75962815405046,91.8,83.0
2744,"Census Tract 1510.01, Cook County, Illinois",19.8,884,566,5.3,17,031,151001,64.02714932126696,94.7,80.2
2745,"Census Tract 1510.02, Cook County, Illinois",12.6,1528,1116,7.6,17,031,151002,73.03664921465969,92.4,87.4
2746,"Census Tract 1605.01, Cook County, Illinois",12.9,1298,957,3.2,17,031,160501,73.72881355932203,96.8,87.1
2747,"Census Tract 1605.02, Cook County, Illinois",10.6,1290,1074,5.5,17,031,160502,83.25581395348837,94.5,89.4
2748,"Census Tract 1606.01, Cook County, Illinois",11.8,1325,1128,2.1,17,031,160601,85.13207547169812,97.9,88.2
2749,"Census Tract 1606.02, Cook County, Illinois",9.1,1443,1230,4.4,17,031,160602,85.23908523908524,95.6,90.9
2750,"Census Tract 1904.01, Cook County, Illinois",17.7,1234,830,11.6,17,031,190401,67.26094003241491,88.4,82.3
2751,"Census Tract 1904.02, Cook County, Illinois",12.2,1638,1125,9.6,17,031,190402,68.68131868131869,90.4,87.8
2752,"Census Tract 1906.01, Cook County, Illinois",19.5,1191,785,8.6,17,031,190601,65.91099916036943,91.4,80.5
2753,"Census Tract 1906.02, Cook County, Illinois",14.6,1416,932,6.3,17,031,190602,65.81920903954803,93.7,85.4
2754,"Census Tract 1907.01, Cook County, Illinois",20.0,780,538,6.4,17,031,190701,68.97435897435898,93.6,80.0
2755,"Census Tract 1907.02, Cook County, Illinois",32.5,1434,898,6.2,17,031,190702,62.62203626220363,93.8,67.5
2756,"Census Tract 1913.01, Cook County, Illinois",20.6,1407,1089,4.2,17,031,191301,77.39872068230277,95.8,79.4
2757,"Census Tract 1913.02, Cook County, Illinois",16.2,1385,947,7.6,17,031,191302,68.3754512635379,92.4,83.8
2758,"Census Tract 2004.01, Cook County, Illinois",23.8,1030,727,12.7,17,031,200401,70.58252427184466,87.3,76.2
2759,"Census Tract 2004.02, Cook County, Illinois",27.9,1059,706,2.4,17,031,200402,66.66666666666666,97.6,72.1
2760,"Census Tract 2105.01, Cook County, Illinois",22.2,1258,847,9.9,17,031,210501,67.32909379968204,90.1,77.8
2761,"Census Tract 9561, Saline County, Illinois",17.5,1104,741,7.8,17,165,956100,67.11956521739131,92.2,82.5
2762,"Census Tract 9557, Saline County, Illinois",10.2,950,699,7.3,17,165,955700,73.57894736842105,92.7,89.8
2763,"Census Tract 9559, Saline County, Illinois",24.9,1037,616,12.0,17,165,955900,59.40212150433945,88.0,75.1
2764,"Census Tract 8829, Will County, Illinois",11.4,915,693,6.1,17,197,882900,75.73770491803279,93.9,88.6
2765,"Census Tract 8830, Will County, Illinois",10.1,1191,840,10.5,17,197,883000,70.52896725440806,89.5,89.9
2766,"Census Tract 8801.11, Will County, Illinois",5.2,1109,1016,3.2,17,197,880111,91.61406672678089,96.8,94.8
2767,"Census Tract 8836.02, Will County, Illinois",3.4,2338,2048,2.8,17,197,883602,87.59623609923011,97.2,96.6
2768,"Census Tract 8838.03, Will County, Illinois",13.7,1466,1139,4.7,17,197,883803,77.6944065484311,95.3,86.3
2769,"Census Tract 8817, Will County, Illinois",10.2,1276,1144,5.2,17,197,881700,89.65517241379311,94.8,89.8
2770,"Census Tract 8835.04, Will County, Illinois",5.2,2158,1802,3.2,17,197,883504,83.5032437442076,96.8,94.8
2771,"Census Tract 8837, Will County, Illinois",22.9,1342,974,9.9,17,197,883700,72.57824143070046,90.1,77.1
2772,"Census Tract 8805.02, Will County, Illinois",5.7,1698,1442,5.4,17,197,880502,84.92343934040048,94.6,94.3
2773,"Census Tract 8810.02, Will County, Illinois",4.7,1853,1573,3.6,17,197,881002,84.88936859147329,96.4,95.3
2774,"Census Tract 8811.05, Will County, Illinois",0.0,2011,1926,2.6,17,197,881105,95.773247140726,97.4,100.0
2775,"Census Tract 8801.05, Will County, Illinois",4.3,2247,2015,2.4,17,197,880105,89.67512238540276,97.6,95.7
2776,"Census Tract 8801.09, Will County, Illinois",8.6,1772,1638,7.6,17,197,880109,92.43792325056434,92.4,91.4
2777,"Census Tract 8801.12, Will County, Illinois",6.6,627,516,4.2,17,197,880112,82.29665071770334,95.8,93.4
2778,"Census Tract 8801.13, Will County, Illinois",11.4,997,815,4.8,17,197,880113,81.74523570712137,95.2,88.6
2779,"Census Tract 8818, Will County, Illinois",16.7,1243,925,9.4,17,197,881800,74.41673370876912,90.6,83.3
2780,"Census Tract 3109, Cook County, Illinois",26.9,1629,1125,7.6,17,031,310900,69.06077348066299,92.4,73.1
2781,"Census Tract 4205, Cook County, Illinois",27.6,789,461,28.3,17,031,420500,58.42839036755386,71.7,72.4
2782,"Census Tract 4304, Cook County, Illinois",51.4,1059,528,15.5,17,031,430400,49.858356940509914,84.5,48.6
2783,"Census Tract 4306, Cook County, Illinois",26.6,696,413,9.5,17,031,430600,59.33908045977011,90.5,73.4
2784,"Census Tract 4409, Cook County, Illinois",21.6,953,586,7.4,17,031,440900,61.490031479538295,92.6,78.4
2785,"Census Tract 4601, Cook County, Illinois",40.5,1105,746,20.3,17,031,460100,67.51131221719457,79.7,59.5
2786,"Census Tract 4805, Cook County, Illinois",21.3,1117,859,10.8,17,031,480500,76.90241718889884,89.2,78.7
2787,"Census Tract 2831, Cook County, Illinois",33.4,1169,1086,4.6,17,031,283100,92.89991445680069,95.4,66.6
2788,"Census Tract 3007, Cook County, Illinois",41.2,1323,714,4.1,17,031,300700,53.96825396825397,95.9,58.8
2789,"Census Tract 3008, Cook County, Illinois",42.0,1103,537,6.1,17,031,300800,48.685403445149596,93.9,58.0
2790,"Census Tract 3406, Cook County, Illinois",71.4,413,160,34.1,17,031,340600,38.7409200968523,65.9,28.599999999999994
2791,"Census Tract 3403, Cook County, Illinois",30.4,663,475,9.6,17,031,340300,71.64404223227753,90.4,69.6
2792,"Census Tract 3510, Cook County, Illinois",25.5,2335,1899,5.7,17,031,351000,81.32762312633834,94.3,74.5
2793,"Census Tract 8143, Cook County, Illinois",19.3,1310,950,8.9,17,031,814300,72.51908396946564,91.1,80.7
2794,"Census Tract 8159, Cook County, Illinois",11.2,2869,2268,6.2,17,031,815900,79.05193447194144,93.8,88.8
2795,"Census Tract 8087.02, Cook County, Illinois",23.2,406,337,2.9,17,031,808702,83.00492610837439,97.1,76.8
2796,"Census Tract 6606, Cook County, Illinois",35.2,2014,1153,23.2,17,031,660600,57.24925521350546,76.8,64.8
2797,"Census Tract 6701, Cook County, Illinois",23.8,382,215,24.6,17,031,670100,56.282722513089,75.4,76.2
2798,"Census Tract 6708, Cook County, Illinois",38.9,518,188,24.9,17,031,670800,36.293436293436294,75.1,61.1
2799,"Census Tract 6711, Cook County, Illinois",49.4,318,171,23.9,17,031,671100,53.77358490566038,76.1,50.6
2800,"Census Tract 6712, Cook County, Illinois",51.1,308,135,44.6,17,031,671200,43.83116883116883,55.4,48.9
2801,"Census Tract 6714, Cook County, Illinois",36.0,458,231,29.1,17,031,671400,50.43668122270743,70.9,64.0
2802,"Census Tract 6715, Cook County, Illinois",33.7,862,439,28.0,17,031,671500,50.92807424593968,72.0,66.3
2803,"Census Tract 6716, Cook County, Illinois",25.4,719,334,27.1,17,031,671600,46.453407510431155,72.9,74.6
2804,"Census Tract 6720, Cook County, Illinois",20.4,1179,662,24.9,17,031,672000,56.14927905004241,75.1,79.6
2805,"Census Tract 8262.02, Cook County, Illinois",24.5,1908,1541,14.1,17,031,826202,80.76519916142557,85.9,75.5
2806,"Census Tract 8266, Cook County, Illinois",24.9,2234,1532,15.5,17,031,826600,68.57654431512982,84.5,75.1
2807,"Census Tract 8268, Cook County, Illinois",32.8,1548,1045,12.5,17,031,826800,67.50645994832041,87.5,67.2
2808,"Census Tract 9602, Livingston County, Illinois",10.2,1361,1029,2.3,17,105,960200,75.60617193240265,97.7,89.8
2809,"Census Tract 9603, Livingston County, Illinois",8.8,1247,1013,4.3,17,105,960300,81.23496391339215,95.7,91.2
2810,"Census Tract 9604, Livingston County, Illinois",11.5,1266,934,4.8,17,105,960400,73.77567140600317,95.2,88.5
2811,"Census Tract 9607, Livingston County, Illinois",14.0,1548,1182,9.9,17,105,960700,76.35658914728683,90.1,86.0
2812,"Census Tract 9609, Livingston County, Illinois",9.2,932,751,3.1,17,105,960900,80.5793991416309,96.9,90.8
2813,"Census Tract 9606, Livingston County, Illinois",20.3,1698,1285,4.3,17,105,960600,75.67726737338046,95.7,79.7
2814,"Census Tract 9608, Livingston County, Illinois",8.5,2287,1779,4.7,17,105,960800,77.78749453432444,95.3,91.5
2815,"Census Tract 9610, Livingston County, Illinois",14.7,894,667,5.7,17,105,961000,74.60850111856824,94.3,85.3
2816,"Census Tract 9605, Livingston County, Illinois",26.6,1305,974,5.1,17,105,960500,74.6360153256705,94.9,73.4
2817,"Census Tract 9601, Livingston County, Illinois",11.5,1841,1434,3.2,17,105,960100,77.89244975556763,96.8,88.5
2818,"Census Tract 9701, Massac County, Illinois",10.1,1831,1277,4.8,17,127,970100,69.74330966684872,95.2,89.9
2819,"Census Tract 9702, Massac County, Illinois",22.5,1920,1107,4.3,17,127,970200,57.65625,95.7,77.5
2820,"Census Tract 9703, Massac County, Illinois",16.9,1421,879,12.6,17,127,970300,61.857846586910625,87.4,83.1
2821,"Census Tract 9704, Massac County, Illinois",32.5,912,503,18.5,17,127,970400,55.15350877192983,81.5,67.5
2822,"Census Tract 9706, Scott County, Illinois",16.7,719,520,8.1,17,171,970600,72.32267037552155,91.9,83.3
2823,"Census Tract 9707, Scott County, Illinois",13.9,1392,1035,7.6,17,171,970700,74.35344827586206,92.4,86.1
2824,"Census Tract 216.06, Tazewell County, Illinois",1.2,2318,1964,1.7,17,179,021606,84.72821397756687,98.3,98.8
2825,"Census Tract 216.04, Tazewell County, Illinois",6.1,976,754,1.4,17,179,021604,77.25409836065575,98.6,93.9
2826,"Census Tract 224, Tazewell County, Illinois",3.7,2077,1563,4.6,17,179,022400,75.25276841598459,95.4,96.3
2827,"Census Tract 201, Tazewell County, Illinois",16.9,1263,928,8.8,17,179,020100,73.47585114806017,91.2,83.1
2828,"Census Tract 206, Tazewell County, Illinois",16.7,916,724,4.3,17,179,020600,79.03930131004367,95.7,83.3
2829,"Census Tract 209, Tazewell County, Illinois",11.6,818,582,6.8,17,179,020900,71.14914425427872,93.2,88.4
2830,"Census Tract 211.01, Tazewell County, Illinois",21.9,2809,2177,9.8,17,179,021101,77.50088999644001,90.2,78.1
2831,"Census Tract 218.01, Tazewell County, Illinois",8.5,1602,1209,5.5,17,179,021801,75.46816479400749,94.5,91.5
2832,"Census Tract 205, Tazewell County, Illinois",8.6,1661,1304,6.4,17,179,020500,78.50692354003613,93.6,91.4
2833,"Census Tract 215, Tazewell County, Illinois",3.9,2802,2175,4.7,17,179,021500,77.62312633832977,95.3,96.1
2834,"Census Tract 216.03, Tazewell County, Illinois",1.6,2065,1872,2.5,17,179,021603,90.65375302663439,97.5,98.4
2835,"Census Tract 204, Tazewell County, Illinois",14.2,2246,1643,8.7,17,179,020400,73.15227070347284,91.3,85.8
2836,"Census Tract 208, Tazewell County, Illinois",21.2,1350,880,6.4,17,179,020800,65.18518518518519,93.6,78.8
2837,"Census Tract 5001, Cook County, Illinois",14.5,1564,1089,4.7,17,031,500100,69.62915601023018,95.3,85.5
2838,"Census Tract 5204, Cook County, Illinois",15.7,1255,922,12.1,17,031,520400,73.46613545816733,87.9,84.3
2839,"Census Tract 8209.02, Cook County, Illinois",8.8,1450,1032,5.3,17,031,820902,71.17241379310344,94.7,91.2
2840,"Census Tract 8210.01, Cook County, Illinois",8.2,1621,1260,7.7,17,031,821001,77.72979642196175,92.3,91.8
2841,"Census Tract 8210.02, Cook County, Illinois",11.5,1765,1427,8.3,17,031,821002,80.8498583569405,91.7,88.5
2842,"Census Tract 8222, Cook County, Illinois",2.0,1278,1051,5.3,17,031,822200,82.23787167449139,94.7,98.0
2843,"Census Tract 8225, Cook County, Illinois",5.7,1575,1230,7.1,17,031,822500,78.0952380952381,92.9,94.3
2844,"Census Tract 8228.01, Cook County, Illinois",10.3,1458,1030,3.6,17,031,822801,70.64471879286694,96.4,89.7
2845,"Census Tract 8232, Cook County, Illinois",7.5,1728,1306,8.3,17,031,823200,75.57870370370371,91.7,92.5
2846,"Census Tract 8236.03, Cook County, Illinois",40.2,636,421,12.6,17,031,823603,66.19496855345912,87.4,59.8
2847,"Census Tract 8237.05, Cook County, Illinois",15.2,1744,1427,10.0,17,031,823705,81.82339449541286,90.0,84.8
2848,"Census Tract 8241.07, Cook County, Illinois",3.4,2574,1956,6.2,17,031,824107,75.990675990676,93.8,96.6
2849,"Census Tract 8243, Cook County, Illinois",37.5,1623,935,17.0,17,031,824300,57.60936537276648,83.0,62.5
2850,"Census Tract 8255.04, Cook County, Illinois",2.9,1295,1144,21.0,17,031,825504,88.33976833976834,79.0,97.1
2851,"Census Tract 8257, Cook County, Illinois",23.4,1385,1020,13.2,17,031,825700,73.6462093862816,86.8,76.6
2852,"Census Tract 8258.03, Cook County, Illinois",19.7,2341,1640,7.5,17,031,825803,70.05553182400683,92.5,80.3
2853,"Census Tract 9564, Macoupin County, Illinois",18.2,2033,1560,8.6,17,117,956400,76.73389080177077,91.4,81.8
2854,"Census Tract 9571, Macoupin County, Illinois",7.1,1013,803,1.8,17,117,957100,79.2694965449161,98.2,92.9
2855,"Census Tract 9567, Macoupin County, Illinois",12.6,1707,1349,5.9,17,117,956700,79.02753368482718,94.1,87.4
2856,"Census Tract 9560, Macoupin County, Illinois",8.8,1342,1048,12.2,17,117,956000,78.09239940387481,87.8,91.2
2857,"Census Tract 9570, Macoupin County, Illinois",19.4,1448,1022,6.7,17,117,957000,70.58011049723757,93.3,80.6
2858,"Census Tract 9572, Macoupin County, Illinois",12.0,2143,1680,1.9,17,117,957200,78.39477368175454,98.1,88.0
2859,"Census Tract 9779, Richland County, Illinois",10.5,1366,949,3.1,17,159,977900,69.47291361639824,96.9,89.5
2860,"Census Tract 9781, Richland County, Illinois",17.0,1717,1318,5.5,17,159,978100,76.76179382644148,94.5,83.0
2861,"Census Tract 9783, Richland County, Illinois",12.0,1287,1005,4.9,17,159,978300,78.08857808857809,95.1,88.0
2862,"Census Tract 9782, Richland County, Illinois",11.6,1092,836,4.8,17,159,978200,76.55677655677655,95.2,88.4
2863,"Census Tract 9780, Richland County, Illinois",28.6,998,574,18.4,17,159,978000,57.51503006012024,81.6,71.4
2864,"Census Tract 9551, Saline County, Illinois",23.2,965,679,12.1,17,165,955100,70.36269430051814,87.9,76.8
2865,"Census Tract 9558, Saline County, Illinois",23.4,1365,937,10.7,17,165,955800,68.64468864468864,89.3,76.6
2866,"Census Tract 9562, Saline County, Illinois",11.9,1273,805,6.2,17,165,956200,63.236449332285936,93.8,88.1
2867,"Census Tract 9556, Saline County, Illinois",20.4,935,674,4.4,17,165,955600,72.0855614973262,95.6,79.6
2868,"Census Tract 9560, Saline County, Illinois",25.8,1375,915,12.6,17,165,956000,66.54545454545455,87.4,74.2
2869,"Census Tract 3104, Cook County, Illinois",17.5,513,382,0.7,17,031,310400,74.46393762183236,99.3,82.5
2870,"Census Tract 3106, Cook County, Illinois",41.0,1951,1478,3.0,17,031,310600,75.75602255253716,97.0,59.0
2871,"Census Tract 8294.02, Cook County, Illinois",19.3,1533,1088,4.0,17,031,829402,70.97195042400521,96.0,80.7
2872,"Census Tract 8296, Cook County, Illinois",16.2,1264,976,2.4,17,031,829600,77.21518987341773,97.6,83.8
2873,"Census Tract 8297, Cook County, Illinois",33.0,1627,1094,23.0,17,031,829700,67.24031960663798,77.0,67.0
2874,"Census Tract 8298, Cook County, Illinois",3.4,2557,2344,3.8,17,031,829800,91.66992569417286,96.2,96.6
2875,"Census Tract 8304, Cook County, Illinois",11.3,1555,1221,8.3,17,031,830400,78.52090032154341,91.7,88.7
2876,"Census Tract 8007, Cook County, Illinois",0.9,1680,1588,4.5,17,031,800700,94.52380952380952,95.5,99.1
2877,"Census Tract 8025.03, Cook County, Illinois",9.8,2301,2002,9.2,17,031,802503,87.00564971751412,90.8,90.2
2878,"Census Tract 8017.01, Cook County, Illinois",1.4,1215,1141,1.0,17,031,801701,93.90946502057614,99.0,98.6
