crdc_id,ncessch,year,fips,leaid,enrollment_crdc,teachers_certified_fte_crdc,counselors_fte_crdc,law_enforcement_fte_crdc,salaries_crdc,enrl_AP_crdc,enrl_AP_science_crdc,enrl_AP_math_crdc,enrl_AP_other_crdc,enrl_AP_language_crdc
172460002667,172460002667,2017,Illinois,1724600,859,44.000,1.000,0.000,2937798.750,0,0,0,0,0
172460002668,172460002668,2017,Illinois,1724600,548,38.000,0.000,0.000,1810196.375,0,0,0,0,0
172465002672,172465002672,2017,Illinois,1724650,262,19.000,1.400,0.000,1317771.375,0,0,0,0,0
172465004724,172465004724,2017,Illinois,1724650,323,21.000,1.000,0.000,1357237.875,0,0,0,0,0
172472002673,172472002673,2017,Illinois,1724720,905,67.000,1.000,0.000,4222549.000,0,0,0,0,0
172472002676,172472002676,2017,Illinois,1724720,260,18.000,0.000,0.000,1220168.750,0,0,0,0,0
172472002677,172472002677,2017,Illinois,1724720,329,17.000,0.000,0.000,1280546.250,0,0,0,0,0
172472002678,172472002678,2017,Illinois,1724720,325,16.000,0.000,0.000,1123072.250,0,0,0,0,0
172472002679,172472002679,2017,Illinois,1724720,189,12.000,0.000,0.000,1052975.250,0,0,0,0,0
172472002680,172472002680,2017,Illinois,1724720,303,18.000,0.000,0.000,1387436.125,0,0,0,0,0
172472004254,172472004254,2017,Illinois,1724720,429,27.000,0.000,0.000,1744507.375,0,0,0,0,0
172475002683,172475002683,2017,Illinois,1724750,264,16.000,1.000,0.000,1097440.000,0,0,0,0,0
172475002684,172475002684,2017,Illinois,1724750,389,23.000,1.000,0.000,1487515.000,51,14,0,35,0
172475004725,172475004725,2017,Illinois,1724750,564,31.000,0.000,0.000,1927665.000,0,0,0,0,0
172478002686,172478002686,2017,Illinois,1724780,498,32.600,0.000,0.000,3418133.000,0,0,0,0,0
172478002687,172478002687,2017,Illinois,1724780,373,26.100,0.000,0.000,3324358.000,0,0,0,0,0
172478002688,172478002688,2017,Illinois,1724780,805,75.000,0.000,0.000,6941781.000,0,0,0,0,0
172478002689,172478002689,2017,Illinois,1724780,443,31.050,0.000,0.000,3899666.000,0,0,0,0,0
172478002690,172478002690,2017,Illinois,1724780,445,30.700,0.000,0.000,3755788.000,0,0,0,0,0
172487002695,172487002695,2017,Illinois,1724870,398,32.500,1.000,0.000,1938883.000,0,0,0,0,0
172487002696,172487002696,2017,Illinois,1724870,198,14.000,0.250,0.000,644075.000,0,0,0,0,0
172487002697,172487002697,2017,Illinois,1724870,384,25.250,0.250,0.000,1205536.000,0,0,0,0,0
172487002698,172487002698,2017,Illinois,1724870,333,20.500,0.250,0.000,990369.000,0,0,0,0,0
172490002700,172490002700,2017,Illinois,1724900,176,16.300,1.000,0.000,841165.938,0,0,0,0,0
172490004727,172490004727,2017,Illinois,1724900,241,16.620,1.000,0.000,802680.938,0,0,0,0,0
172494002701,172494002701,2017,Illinois,1724940,1065,73.900,3.000,1.000,6479627.500,261,49,39,204,0
172494002702,172494002702,2017,Illinois,1724940,894,53.700,1.000,0.000,4522191.000,0,0,0,0,0
172494002705,172494002705,2017,Illinois,1724940,904,50.000,0.000,0.000,3182937.500,0,0,0,0,0
172494003240,172494003240,2017,Illinois,1724940,632,52.000,0.500,0.000,2826113.500,0,0,0,0,0
172494006381,172494006381,2017,Illinois,1724940,296,19.000,0.000,0.000,1511880.500,0,0,0,0,0
172500002708,172500002708,2017,Illinois,1725000,313,19.000,0.000,0.000,1661312.875,0,0,0,0,0
172500002710,172500002710,2017,Illinois,1725000,527,31.000,1.000,0.000,2473417.000,0,0,0,0,0
172500002711,172500002711,2017,Illinois,1725000,139,8.750,0.000,0.000,823943.375,0,0,0,0,0
172500002712,172500002712,2017,Illinois,1725000,203,8.000,0.000,0.000,945775.438,0,0,0,0,0
172500002713,172500002713,2017,Illinois,1725000,548,44.000,2.000,0.000,3258838.500,79,33,14,64,0
172500002714,172500002714,2017,Illinois,1725000,118,8.750,0.000,0.000,878070.062,0,0,0,0,0
172500002715,172500002715,2017,Illinois,1725000,151,11.500,0.000,0.000,1045275.938,0,0,0,0,0
172502002581,172502002581,2017,Illinois,1725020,351,33.050,0.000,0.000,2331882.000,0,0,0,0,0
172502002717,172502002717,2017,Illinois,1725020,446,33.650,0.000,0.000,2270478.000,0,0,0,0,0
172502002718,172502002718,2017,Illinois,1725020,372,28.000,0.000,0.000,1993046.500,0,0,0,0,0
172502002719,172502002719,2017,Illinois,1725020,457,34.930,0.000,0.000,2394344.000,0,0,0,0,0
172502002720,172502002720,2017,Illinois,1725020,352,28.500,0.000,0.000,2013475.625,0,0,0,0,0
172502002721,172502002721,2017,Illinois,1725020,547,43.550,0.000,0.000,3129987.250,0,0,0,0,0
172502005778,172502005778,2017,Illinois,1725020,158,14.720,0.000,0.000,-2.000,0,0,0,0,0
172505002734,172505002734,2017,Illinois,1725050,1015,56.000,3.000,1.000,4746414.000,0,0,0,0,0
172505002735,172505002735,2017,Illinois,1725050,732,48.000,2.000,1.000,3806258.000,0,0,0,0,0
172505005015,172505005015,2017,Illinois,1725050,168,12.000,0.000,0.000,1865556.000,0,0,0,0,0
172505005654,172505005654,2017,Illinois,1725050,744,47.000,0.000,0.000,3532714.000,0,0,0,0,0
172505005655,172505005655,2017,Illinois,1725050,728,47.000,0.000,0.000,3313779.000,0,0,0,0,0
172511002737,172511002737,2017,Illinois,1725110,479,30.000,0.000,0.500,1929510.250,0,0,0,0,0
172511002738,172511002738,2017,Illinois,1725110,519,28.000,0.000,0.500,2041605.625,0,0,0,0,0
172511002740,172511002740,2017,Illinois,1725110,466,27.000,0.000,0.500,1977828.750,0,0,0,0,0
172511002742,172511002742,2017,Illinois,1725110,575,26.000,0.000,0.500,2639420.250,0,0,0,0,0
172511002743,172511002743,2017,Illinois,1725110,840,51.000,0.000,0.500,3618554.250,0,0,0,0,0
172511002744,172511002744,2017,Illinois,1725110,398,21.000,0.000,0.500,1498461.750,0,0,0,0,0
172511002747,172511002747,2017,Illinois,1725110,57,13.000,0.000,0.500,806051.312,0,0,0,0,0
172511006426,172511006426,2017,Illinois,1725110,614,48.000,0.000,0.500,2942612.500,0,0,0,0,0
172511006427,172511006427,2017,Illinois,1725110,916,64.000,0.000,0.500,3805698.500,0,0,0,0,0
172519002749,172519002749,2017,Illinois,1725190,177,14.350,0.000,0.000,810525.938,0,0,0,0,0
172519002750,172519002750,2017,Illinois,1725190,127,10.840,0.000,0.000,634591.750,0,0,0,0,0
172526002753,172526002753,2017,Illinois,1725260,58,6.500,0.000,0.000,276798.000,0,0,0,0,0
172529002754,172529002754,2017,Illinois,1725290,521,43.500,0.000,0.000,1144469.000,0,0,0,0,0
172529002755,172529002755,2017,Illinois,1725290,423,33.500,0.000,0.000,1819272.750,0,0,0,0,0
172529002757,172529002757,2017,Illinois,1725290,742,63.000,0.000,0.000,3203764.000,0,0,0,0,0
172529002758,172529002758,2017,Illinois,1725290,819,55.000,0.000,0.000,3370234.250,0,0,0,0,0
172529002759,172529002759,2017,Illinois,1725290,596,42.000,0.000,0.000,2160226.000,0,0,0,0,0
172529004456,172529004456,2017,Illinois,1725290,457,35.000,0.000,0.000,2075262.000,0,0,0,0,0
172529005434,172529005434,2017,Illinois,1725290,665,47.000,0.000,0.000,3098966.750,0,0,0,0,0
172529005514,172529005514,2017,Illinois,1725290,250,15.000,0.000,0.000,656284.625,0,0,0,0,0
172532002760,172532002760,2017,Illinois,1725320,776,53.000,3.000,1.000,5192212.000,283,81,55,263,0
172532002761,172532002761,2017,Illinois,1725320,1462,86.900,5.000,1.000,7914545.500,552,232,87,445,0
172550002762,172550002762,2017,Illinois,1725500,219,25.000,0.000,0.000,1549614.250,0,0,0,0,0
172550002763,172550002763,2017,Illinois,1725500,209,22.000,0.000,0.000,1218811.000,0,0,0,0,0
172550002764,172550002764,2017,Illinois,1725500,222,24.000,0.000,0.000,1321364.375,0,0,0,0,0
172559002771,172559002771,2017,Illinois,1725590,208,19.000,1.000,1.000,938321.000,0,0,0,0,0
172559004734,172559004734,2017,Illinois,1725590,212,15.000,0.000,0.000,625079.125,0,0,0,0,0
172559006360,172559006360,2017,Illinois,1725590,250,16.000,0.000,0.000,865591.000,0,0,0,0,0
172562002772,172562002772,2017,Illinois,1725620,348,24.000,0.000,0.000,1652934.125,0,0,0,0,0
172562002773,172562002773,2017,Illinois,1725620,564,34.000,1.000,0.000,2200959.250,0,0,0,0,0
172562004735,172562004735,2017,Illinois,1725620,245,17.000,0.000,0.000,1372757.125,0,0,0,0,0
172565002775,172565002775,2017,Illinois,1725650,564,40.000,2.000,0.000,3732093.000,17,0,17,0,0
172568002776,172568002776,2017,Illinois,1725680,54,11.000,1.000,0.000,468449.000,0,0,0,0,0
172568002777,172568002777,2017,Illinois,1725680,34,8.000,1.000,0.000,468449.000,0,0,0,0,0
172568004736,172568004736,2017,Illinois,1725680,196,24.000,1.000,0.000,468449.000,0,0,0,0,0
172569002778,172569002778,2017,Illinois,1725690,387,25.000,1.000,0.000,1297001.000,0,0,0,0,0
172569002779,172569002779,2017,Illinois,1725690,349,24.000,1.000,0.000,1437203.000,0,0,0,0,0
172569002780,172569002780,2017,Illinois,1725690,320,22.000,1.000,0.000,1314137.000,0,0,0,0,0
172569002781,172569002781,2017,Illinois,1725690,595,36.000,2.000,0.000,3118518.000,179,36,47,144,0
172574002783,172574002783,2017,Illinois,1725740,865,54.000,0.000,1.000,3126579.250,0,0,0,0,0
172577002784,172577002784,2017,Illinois,1725770,974,62.000,4.000,0.000,4317006.500,194,0,104,109,0
172592001284,172592001284,2017,Illinois,1725920,134,6.000,0.000,0.000,373084.000,0,0,0,0,0
172592002785,172592002785,2017,Illinois,1725920,757,47.000,0.000,0.000,3021772.000,0,0,0,0,0
172592002786,172592002786,2017,Illinois,1725920,618,38.000,0.000,0.000,2666318.000,0,0,0,0,0
172592002788,172592002788,2017,Illinois,1725920,358,25.000,0.000,0.000,1683137.000,0,0,0,0,0
172610002792,172610002792,2017,Illinois,1726100,720,60.730,0.000,0.000,3437080.000,0,0,0,0,0
172610005621,172610005621,2017,Illinois,1726100,437,40.910,0.000,0.000,2066838.500,0,0,0,0,0
172618001816,172618001816,2017,Illinois,1726180,410,27.000,1.000,0.000,2390242.000,18,0,14,16,0
172619002794,172619002794,2017,Illinois,1726190,503,33.200,0.000,0.000,2742451.000,0,0,0,0,0
172619006030,172619006030,2017,Illinois,1726190,255,22.000,0.000,0.000,1504172.000,0,0,0,0,0
172625002795,172625002795,2017,Illinois,1726250,187,14.000,0.000,0.000,928196.000,0,0,0,0,0
172631002099,172631002099,2017,Illinois,1726310,1058,57.000,0.000,0.000,4122500.500,0,0,0,0,0
172631002798,172631002798,2017,Illinois,1726310,606,36.000,0.000,0.000,2569412.500,0,0,0,0,0
172631002799,172631002799,2017,Illinois,1726310,966,56.000,2.000,0.000,3955417.250,0,0,0,0,0
172631005199,172631005199,2017,Illinois,1726310,554,33.000,0.000,0.000,2676231.500,0,0,0,0,0
172631005818,172631005818,2017,Illinois,1726310,671,38.000,0.000,0.000,2846868.750,0,0,0,0,0
172631006048,172631006048,2017,Illinois,1726310,636,35.000,0.000,0.000,2619281.000,0,0,0,0,0
172631006117,172631006117,2017,Illinois,1726310,209,13.000,0.000,0.000,-2.000,0,0,0,0,0
172634002800,172634002800,2017,Illinois,1726340,2817,148.000,7.000,2.000,12243486.000,2470,90,116,2466,0
172637002801,172637002801,2017,Illinois,1726370,671,42.330,0.000,0.000,3225062.500,0,0,0,0,0
172637002802,172637002802,2017,Illinois,1726370,514,36.800,0.000,0.000,2824374.250,0,0,0,0,0
172637004521,172637004521,2017,Illinois,1726370,373,21.230,0.000,0.000,1732913.000,0,0,0,0,0
172640000112,172640000112,2017,Illinois,1726400,283,15.000,0.200,0.000,1679663.000,0,0,0,0,0
172640001824,172640001824,2017,Illinois,1726400,249,10.000,0.000,0.000,-2.000,0,0,0,0,0
172640002805,172640002805,2017,Illinois,1726400,267,19.000,0.400,0.000,1753917.000,0,0,0,0,0
172640002810,172640002810,2017,Illinois,1726400,267,18.000,0.300,0.000,1687224.000,0,0,0,0,0
172640002814,172640002814,2017,Illinois,1726400,271,20.000,0.400,0.000,1676054.000,0,0,0,0,0
172640002816,172640002816,2017,Illinois,1726400,573,37.000,0.800,0.000,3095299.000,0,0,0,0,0
172640002817,172640002817,2017,Illinois,1726400,299,18.000,0.300,0.000,1751849.000,0,0,0,0,0
172640002818,172640002818,2017,Illinois,1726400,764,45.000,1.000,0.000,3910909.000,0,0,0,0,0
172640002820,172640002820,2017,Illinois,1726400,388,25.000,0.400,0.000,1734903.000,0,0,0,0,0
172640002821,172640002821,2017,Illinois,1726400,320,18.600,0.600,0.000,1675664.000,0,0,0,0,0
172640002824,172640002824,2017,Illinois,1726400,2080,115.000,5.000,0.000,11751032.000,337,89,75,278,0
172640002825,172640002825,2017,Illinois,1726400,322,23.000,0.300,0.000,2206325.000,0,0,0,0,0
172640002827,172640002827,2017,Illinois,1726400,860,50.000,1.000,0.000,4385017.000,0,0,0,0,0
172640002828,172640002828,2017,Illinois,1726400,222,13.000,0.400,0.000,1086009.000,0,0,0,0,0
172640004886,172640004886,2017,Illinois,1726400,95,12.000,0.000,0.000,2554395.000,0,0,0,0,0
172643002830,172643002830,2017,Illinois,1726430,323,30.000,0.000,0.000,1219952.500,0,0,0,0,0
172643002831,172643002831,2017,Illinois,1726430,325,33.000,1.000,0.000,1622155.000,32,0,11,30,0
172643002832,172643002832,2017,Illinois,1726430,346,31.000,1.000,0.000,1865869.000,0,0,0,0,0
172649002840,172649002840,2017,Illinois,1726490,288,20.000,0.000,0.000,1300405.000,0,0,0,0,0
172655000766,172655000766,2017,Illinois,1726550,231,17.000,0.000,0.000,1056987.000,0,0,0,0,0
172655002842,172655002842,2017,Illinois,1726550,289,24.000,0.000,0.000,1359688.000,0,0,0,0,0
172655002843,172655002843,2017,Illinois,1726550,527,38.000,1.500,0.000,2360851.000,81,24,18,59,0
172655002845,172655002845,2017,Illinois,1726550,221,18.000,0.000,0.000,994408.000,0,0,0,0,0
172655005715,172655005715,2017,Illinois,1726550,356,27.000,0.000,0.000,1623742.000,0,0,0,0,0
172659002846,172659002846,2017,Illinois,1726590,248,23.000,0.000,0.000,1267819.250,0,0,0,0,0
172661002850,172661002850,2017,Illinois,1726610,359,23.000,1.000,0.000,1717341.500,0,0,0,0,0
172661004379,172661004379,2017,Illinois,1726610,818,54.000,2.000,0.000,2845251.500,0,0,0,0,0
172664002851,172664002851,2017,Illinois,1726640,913,50.010,3.000,1.000,4801962.000,78,19,46,53,0
172671002852,172671002852,2017,Illinois,1726710,264,26.000,1.000,0.000,1621206.750,9,0,9,4,0
172671002853,172671002853,2017,Illinois,1726710,263,15.000,1.000,0.000,960470.188,0,0,0,0,0
172671002854,172671002854,2017,Illinois,1726710,256,17.000,1.000,0.000,966233.312,0,0,0,0,0
172671002855,172671002855,2017,Illinois,1726710,250,19.000,1.000,0.000,981670.500,0,0,0,0,0
172676002857,172676002857,2017,Illinois,1726760,47,5.500,0.500,0.000,281439.000,0,0,0,0,0
172676002858,172676002858,2017,Illinois,1726760,88,6.500,0.500,0.000,382930.000,0,0,0,0,0
172676004743,172676004743,2017,Illinois,1726760,183,11.000,0.500,0.000,443576.000,0,0,0,0,0
172680002861,172680002861,2017,Illinois,1726800,394,18.000,0.000,0.000,1455182.000,0,0,0,0,0
172680002862,172680002862,2017,Illinois,1726800,361,21.000,0.000,0.000,1520240.000,0,0,0,0,0
172680002863,172680002863,2017,Illinois,1726800,535,29.000,0.000,0.000,2018742.000,0,0,0,0,0
172680002864,172680002864,2017,Illinois,1726800,932,68.000,3.000,0.000,5307804.000,163,82,94,52,0
172680002865,172680002865,2017,Illinois,1726800,479,31.000,1.000,0.000,2270147.000,0,0,0,0,0
172680005284,172680005284,2017,Illinois,1726800,348,22.000,0.000,0.000,1503853.000,0,0,0,0,0
172680006423,172680006423,2017,Illinois,1726800,14,2.000,0.000,0.000,141095.000,0,0,0,0,0
172682002867,172682002867,2017,Illinois,1726820,292,21.000,1.500,0.000,2097753.250,0,0,0,0,0
172682002868,172682002868,2017,Illinois,1726820,356,23.000,0.500,0.000,2051650.500,0,0,0,0,0
172685002870,172685002870,2017,Illinois,1726850,907,66.840,0.000,0.000,7290940.500,0,0,0,0,0
172688002871,172688002871,2017,Illinois,1726880,3481,161.250,9.890,3.000,14690564.000,1256,300,286,598,0
172688002872,172688002872,2017,Illinois,1726880,3576,183.280,10.070,3.500,17470426.000,1137,286,181,647,0
172688003949,172688003949,2017,Illinois,1726880,6,10.920,0.000,0.500,1434609.250,0,0,0,0,0
172688005044,172688005044,2017,Illinois,1726880,1233,73.020,4.000,1.000,6141230.500,136,0,0,136,0
172697002873,172697002873,2017,Illinois,1726970,41,11.000,0.000,0.000,575702.312,0,0,0,0,0
172697002874,172697002874,2017,Illinois,1726970,328,18.000,0.000,0.000,1354254.750,0,0,0,0,0
172718002883,172718002883,2017,Illinois,1727180,126,14.000,0.500,0.000,826114.875,0,0,0,0,0
172718004751,172718004751,2017,Illinois,1727180,339,23.000,0.000,0.000,1465990.875,0,0,0,0,0
172721001596,172721001596,2017,Illinois,1727210,446,32.370,0.000,0.000,2104937.000,0,0,0,0,0
172721002885,172721002885,2017,Illinois,1727210,785,52.700,0.000,0.000,3466223.000,0,0,0,0,0
172721002888,172721002888,2017,Illinois,1727210,540,35.510,0.000,0.000,2568319.000,0,0,0,0,0
172721005771,172721005771,2017,Illinois,1727210,532,32.140,0.000,0.000,2541164.000,0,0,0,0,0
172729002891,172729002891,2017,Illinois,1727290,365,27.000,0.500,0.000,2126267.750,0,0,0,0,0
172729002892,172729002892,2017,Illinois,1727290,163,17.750,0.500,0.000,1428062.500,0,0,0,0,0
172730002893,172730002893,2017,Illinois,1727300,198,22.000,1.000,0.000,1391072.125,21,0,0,21,0
172730002894,172730002894,2017,Illinois,1727300,747,25.000,1.000,0.000,1539620.250,0,0,0,0,0
172730005720,172730005720,2017,Illinois,1727300,221,17.000,1.000,0.000,1024353.063,0,0,0,0,0
172734002898,172734002898,2017,Illinois,1727340,399,36.000,1.000,0.000,2063330.000,0,0,0,0,0
172734002902,172734002902,2017,Illinois,1727340,233,17.000,1.000,0.000,1264483.000,0,0,0,0,0
172734004392,172734004392,2017,Illinois,1727340,654,39.000,0.000,0.000,2537388.000,0,0,0,0,0
172734004393,172734004393,2017,Illinois,1727340,327,12.000,1.000,0.000,-2.000,0,0,0,0,0
172736002904,172736002904,2017,Illinois,1727360,1152,94.000,4.000,1.000,5459056.000,160,56,46,117,0
172739002905,172739002905,2017,Illinois,1727390,373,0.000,24.000,0.000,1265266.000,0,0,0,0,0
172739002907,172739002907,2017,Illinois,1727390,182,0.000,26.600,0.000,1442404.375,0,0,0,0,0
172739002908,172739002908,2017,Illinois,1727390,774,0.000,46.670,0.000,2353630.250,238,0,102,137,0
172739002909,172739002909,2017,Illinois,1727390,360,0.000,20.600,0.000,1112102.000,0,0,0,0,0
172739002911,172739002911,2017,Illinois,1727390,566,2.000,35.000,0.000,2054657.000,0,0,0,0,0
172745002912,172745002912,2017,Illinois,1727450,107,9.000,1.000,0.000,432796.719,0,0,0,0,0
172745004755,172745004755,2017,Illinois,1727450,230,17.000,0.000,0.000,816858.000,0,0,0,0,0
172745004756,172745004756,2017,Illinois,1727450,95,7.000,0.000,0.000,329409.531,0,0,0,0,0
172754002914,172754002914,2017,Illinois,1727540,534,39.040,1.000,0.250,2678197.000,0,0,0,0,0
172754002917,172754002917,2017,Illinois,1727540,512,36.390,0.000,0.250,2502868.000,0,0,0,0,0
172754002918,172754002918,2017,Illinois,1727540,505,41.980,0.000,0.250,3031003.000,0,0,0,0,0
172754006361,172754006361,2017,Illinois,1727540,120,5.000,0.000,0.250,-2.000,0,0,0,0,0
172757002919,172757002919,2017,Illinois,1727570,2012,138.000,8.000,1.000,19399344.000,660,84,133,632,0
172761002925,172761002925,2017,Illinois,1727610,604,49.000,3.000,0.000,2930632.000,0,0,0,0,0
172761002926,172761002926,2017,Illinois,1727610,451,32.000,1.000,0.000,2138502.000,0,0,0,0,0
172761004396,172761004396,2017,Illinois,1727610,419,32.000,0.000,0.000,2113358.000,0,0,0,0,0
172761005285,172761005285,2017,Illinois,1727610,470,32.000,0.000,0.000,2036284.000,0,0,0,0,0
172771002929,172771002929,2017,Illinois,1727710,554,41.100,0.000,0.000,4186497.250,0,0,0,0,0
172771002930,172771002930,2017,Illinois,1727710,263,22.000,0.000,0.000,2464022.750,0,0,0,0,0
172771002931,172771002931,2017,Illinois,1727710,682,45.440,0.000,0.000,4389067.500,0,0,0,0,0
172771002932,172771002932,2017,Illinois,1727710,510,33.700,0.000,0.000,3955149.750,0,0,0,0,0
172771002933,172771002933,2017,Illinois,1727710,870,60.180,3.000,0.500,6790999.500,0,0,0,0,0
172771002934,172771002934,2017,Illinois,1727710,800,54.470,3.000,0.500,6680885.000,0,0,0,0,0
172771002935,172771002935,2017,Illinois,1727710,622,42.000,3.000,0.500,5405186.000,0,0,0,0,0
172771002936,172771002936,2017,Illinois,1727710,456,28.700,0.000,0.000,2828940.750,0,0,0,0,0
172771002937,172771002937,2017,Illinois,1727710,662,48.880,0.000,0.000,5000391.500,0,0,0,0,0
172771002938,172771002938,2017,Illinois,1727710,227,18.350,0.000,0.000,2403994.500,0,0,0,0,0
172771002939,172771002939,2017,Illinois,1727710,2822,193.000,11.000,1.000,22750570.000,905,360,398,640,0
172771002940,172771002940,2017,Illinois,1727710,2678,184.300,11.000,1.000,22628888.000,920,371,403,662,0
172771002941,172771002941,2017,Illinois,1727710,505,34.000,0.000,0.000,3966464.750,0,0,0,0,0
172771002942,172771002942,2017,Illinois,1727710,427,31.200,0.000,0.000,3629506.000,0,0,0,0,0
172771002943,172771002943,2017,Illinois,1727710,603,44.700,0.000,0.000,4546426.500,0,0,0,0,0
172771002944,172771002944,2017,Illinois,1727710,645,43.490,3.000,0.500,5154880.000,0,0,0,0,0
172771005182,172771005182,2017,Illinois,1727710,506,35.700,0.000,0.000,3888528.500,0,0,0,0,0
172771005286,172771005286,2017,Illinois,1727710,503,33.700,0.000,0.000,3553523.000,0,0,0,0,0
172771005436,172771005436,2017,Illinois,1727710,981,63.850,3.000,0.600,7658802.500,0,0,0,0,0
172771005437,172771005437,2017,Illinois,1727710,473,32.700,0.000,0.000,3852479.500,0,0,0,0,0
